Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	26	1675.162162162162	17.315315315315317	40.31531531531532	3238.675675675676	440.3693693693694	5.891891891891892	78.4054054054054	3506.261261261261	0.010230750805099406	111.0	30.35161426814491	5.392253963216409
red	27	2766.4583333333335	27.88888888888889	31.09722222222222	3365.0416666666665	74.05555555555556	4.055555555555555	66.97222222222223	3389.5	0.009980466517224755	72.0	20.137272032214938	4.786119698382063
red	28	4632.795454545455	159.46818181818182	35.513636363636365	6478.318181818182	445.4681818181818	34.527272727272724	208.6590909090909	4761.054545454545	0.03327617049449017	220.0	31.837412102618103	9.245450998290215
red	29	2191.16	23.496	32.616	3520.296	69.416	2.72	41.672	3192.12	0.010609322621662235	125.0	34.95991941875332	4.729211586963931
red	30	1585.388888888889	16.337962962962962	36.5	2486.634259259259	42.379629629629626	2.8518518518518516	37.36574074074074	3351.5555555555557	0.010200217936081717	216.0	77.8629756325456	4.143519523385069
red	31	4538.06432748538	47.005847953216374	21.608187134502923	9563.91812865497	303.99415204678365	7.549707602339181	686.1345029239766	3731.345029239766	0.010251936427280508	171.0	24.794494557465114	10.282796079828064
red	32	3074.4074074074074	31.38888888888889	30.90740740740741	6070.018518518518	116.9074074074074	4.148148148148148	97.07407407407408	2874.9814814814813	0.010106551072367676	54.0	11.215780080765692	6.212997578326793
red	33	1194.794642857143	12.785714285714286	34.973214285714285	2193.660714285714	99.74107142857143	2.732142857142857	52.67857142857143	3561.3660714285716	0.010587878653446606	112.0	54.048055842650434	3.1990123535091484
red	34	1479.6215139442231	15.426294820717132	33.49003984063745	3165.235059760956	97.24302788844622	3.0199203187250996	47.613545816733065	2975.9243027888447	0.010318261884521807	251.0	87.85820283272344	4.237900164466309
red	35	3240.3203125	37.6640625	35.296875	4311.5859375	83.21875	3.3984375	78.9453125	3008.6328125	0.011490006720974685	128.0	28.84329248221331	5.97586505541223
red	36	1454.132075471698	15.575471698113208	33.14150943396226	3051.4245283018868	89.14150943396227	2.981132075471698	50.83018867924528	3201.9056603773583	0.010597667357772372	106.0	32.29299687264225	4.494728114425451
red	37	1753.8189655172414	18.439655172413794	32.560344827586206	2955.0775862068967	75.62068965517241	2.4051724137931036	39.12068965517241	3054.6637931034484	0.010404607407263282	116.0	37.10820053565835	4.299490053205514
red	38	1258.6027397260275	12.308219178082192	33.58904109589041	3015.2123287671234	128.8082191780822	2.9657534246575343	46.821917808219176	2951.4657534246576	0.00968456451795444	146.0	44.91661918447486	4.948149690958303
red	39	2473.431818181818	25.734848484848484	28.696969696969695	4313.916666666667	73.93939393939394	2.712121212121212	39.88636363636363	3182.6666666666665	0.010297371851223135	132.0	48.174798305326476	3.9837378535878245
red	40	2110.6838709677418	21.864516129032257	28.45806451612903	4424.096774193548	137.21290322580646	2.8838709677419354	52.4	3167.8	0.010252764373988412	155.0	43.840525922415516	4.82955301984637
red	41	1567.9895833333333	15.979166666666666	26.46875	3846.25	43.697916666666664	2.0416666666666665	29.5	2738.21875	0.010088056766692314	96.0	34.113864498553745	4.553823067475298
red	42	1517.7368421052631	15.828947368421053	31.342105263157894	3218.934210526316	33.96052631578947	2.776315789473684	36.8421052631579	3199.9605263157896	0.010321661761803845	76.0	21.06970761895762	4.912344935262246
