Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	35	1361.0	15.214285714285714	47.57142857142857	1871.0714285714287	526.2142857142857	7.571428571428571	344.57142857142856	5407.428571428572	0.011055172055846784	14.0	4.742873420478221	3.686025552052298
red	36	2475.2391304347825	24.956521739130434	35.95652173913044	4839.413043478261	252.19565217391303	3.9347826086956523	69.02173913043478	4291.282608695652	0.009981827509151458	46.0	10.737986209065783	5.405311397537409
red	37	2019.2083333333333	21.479166666666668	41.041666666666664	3454.7083333333335	468.5	5.604166666666667	75.91666666666667	4140.354166666667	0.0105254560860821	48.0	11.807053955016361	5.115649107612971
red	38	1417.6	13.966666666666667	45.166666666666664	3266.766666666667	647.0666666666667	10.166666666666666	389.76666666666665	5959.666666666667	0.009756211143968147	30.0	9.82266863585109	4.050193792790193
red	39	1457.5	14.125	50.3125	3501.25	460.25	5.8125	80.3125	3979.125	0.00959823324556188	16.0	5.491121612710071	3.687490126688931
red	40	2254.9545454545455	23.34090909090909	43.59090909090909	4497.545454545455	471.75	6.681818181818182	70.02272727272727	4101.636363636364	0.01024489999501222	44.0	14.262417478957508	4.219785320581506
red	41	2757.032894736842	29.092105263157894	30.789473684210527	4134.2828947368425	185.51973684210526	2.8815789473684212	46.36842105263158	3631.8618421052633	0.010441780344800715	152.0	41.935338446268815	5.069813868929205
red	42	3295.3673469387754	35.0	37.204081632653065	3742.8367346938776	126.65306122448979	2.7142857142857144	39.40816326530612	3646.918367346939	0.01050935117778268	49.0	10.157911098771141	6.314842326852054
red	43	2756.714285714286	29.428571428571427	40.357142857142854	3040.6785714285716	67.07142857142857	2.3214285714285716	42.392857142857146	3460.8571428571427	0.01056247756755371	28.0	8.62306393548226	4.1094605879323
red	44	1394.0367647058824	14.705882352941176	34.375	2302.919117647059	91.13235294117646	2.536764705882353	39.80882352941177	3770.220588235294	0.010439012678180898	136.0	43.67273358370984	4.445395986698068
red	45	1112.4814814814815	10.574074074074074	39.22222222222222	1613.4814814814815	112.68518518518519	2.2777777777777777	30.166666666666668	3142.074074074074	0.009415450573006844	54.0	15.81128159656309	4.444515407748466
red	46	2657.1186440677966	103.76271186440678	43.889830508474574	5982.669491525424	619.5932203389831	30.203389830508474	187.45762711864407	5197.016949152542	0.037583183950101906	118.0	15.321390186829076	10.139966526433234
red	47	3526.345070422535	47.74647887323944	23.598591549295776	8336.077464788732	363.3521126760563	14.330985915492958	757.5774647887324	3027.211267605634	0.013359053122924963	142.0	23.445366239790143	9.577971364893246
red	48	4419.682926829269	45.73170731707317	25.170731707317074	8493.609756097561	432.7317073170732	7.902439024390244	979.560975609756	4283.4390243902435	0.010241312635868081	41.0	7.852294988432735	6.551856932831537
red	49	2125.2948717948716	107.58974358974359	46.6025641025641	5176.666666666667	585.2179487179487	38.243589743589745	230.83333333333334	4998.0	0.048184193150173686	78.0	14.472274401959044	6.9340619969630914
red	50	3326.7327188940094	151.07834101382488	34.576036866359445	4431.635944700461	304.28110599078343	33.65898617511521	196.97235023041475	3651.8248847926266	0.043440640797153776	217.0	29.82220961521968	11.11894556756089
red	51	2052.822222222222	98.75555555555556	47.06666666666667	6239.577777777778	709.3111111111111	39.24444444444445	292.6	4988.733333333334	0.0458991334524535	45.0	8.718281614544795	6.516339217735777
red	52	3935.0289855072465	138.34057971014494	35.007246376811594	8056.63768115942	348.0289855072464	44.30434782608695	261.04347826086956	4202.550724637681	0.033962197020235715	138.0	17.475071050355147	10.22353424944548
red	53	3350.9803921568628	124.84803921568627	36.86764705882353	7592.519607843137	367.22058823529414	43.11764705882353	281.4019607843137	4088.857843137255	0.035918930315667445	204.0	19.334094646663672	13.531321713555084
red	54	1130.7260273972602	10.986301369863014	42.50684931506849	3521.4246575342468	432.7671232876712	7.3561643835616435	91.91780821917808	3695.095890410959	0.009622652828603995	73.0	20.891127605025073	4.725837518605524
red	55	974.4715025906736	10.129533678756477	35.44559585492228	1956.823834196891	134.45077720207254	2.38860103626943	47.181347150259064	2763.1295336787566	0.010287957564148442	193.0	59.74784545950739	5.73096386414729
red	56	1635.3636363636363	17.227272727272727	47.04545454545455	1343.7727272727273	341.54545454545456	6.7272727272727275	95.63636363636364	5052.818181818182	0.010424402453447754	22.0	5.565537405459625	4.972652484064488
red	57	941.1724137931035	9.551724137931034	33.724137931034484	2895.6206896551726	395.7931034482759	4.310344827586207	180.24137931034483	3221.6206896551726	0.01004678829204599	29.0	8.338067293964649	4.451729349993961
