Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	22	1250.0882352941176	13.235294117647058	40.0	1866.8529411764705	113.72058823529412	2.514705882352941	31.08823529411765	3162.779411764706	0.010476567410890973	68.0	18.525540088625267	5.169936156014325
red	23	1799.9142857142858	18.257142857142856	39.74285714285714	5143.685714285714	386.1142857142857	7.857142857142857	103.17142857142858	4533.114285714286	0.010041485951348293	35.0	12.292719620325062	3.6866088960454975
red	24	2197.222222222222	22.814814814814813	41.351851851851855	4317.2037037037035	341.74074074074076	17.22222222222222	88.03703703703704	4626.537037037037	0.010276772159289968	54.0	17.59179534695284	4.232516509659001
red	25	1736.8189655172414	17.43103448275862	36.258620689655174	3288.4310344827586	232.81896551724137	4.120689655172414	56.80172413793103	3633.301724137931	0.009936459730801551	116.0	36.79777980088665	5.087998614995471
red	26	1894.125	19.920454545454547	32.4375	3612.7329545454545	120.49431818181819	3.2556818181818183	47.69886363636363	2780.596590909091	0.010407513833147308	176.0	54.02504364040917	5.49819002365156
red	27	1291.2323943661972	12.866197183098592	34.471830985915496	2397.478873239437	83.61971830985915	2.1619718309859155	31.239436619718308	2809.211267605634	0.009865969694678749	142.0	41.04877280115557	4.468723238802118
red	28	1497.5655737704917	15.762295081967213	33.51639344262295	2623.1967213114754	190.36065573770492	3.081967213114754	44.75409836065574	3229.6803278688526	0.010415651100061747	122.0	41.791918722583745	3.884298328576063
red	29	1488.030303030303	15.43939393939394	28.893939393939394	2360.257575757576	77.77272727272727	2.015151515151515	35.72727272727273	2853.257575757576	0.01026917534188594	66.0	21.778200370807404	4.458375759450264
red	30	1630.0655737704917	16.404371584699454	31.23497267759563	4037.398907103825	138.55737704918033	3.1311475409836067	51.01092896174863	3113.841530054645	0.0099633592650612	183.0	58.96866600390471	5.383988411017807
red	31	1203.128787878788	12.704545454545455	29.984848484848484	2386.810606060606	57.79545454545455	1.946969696969697	38.04545454545455	2773.1363636363635	0.01044924917440339	132.0	46.38764976892551	3.9526000519638873
red	32	2175.2390243902437	22.546341463414635	33.604878048780485	3311.790243902439	125.95121951219512	2.8390243902439023	40.458536585365856	3322.1073170731706	0.0102586639322067	205.0	64.61257829150783	4.570002498411762
red	33	2187.340579710145	74.81159420289855	44.97826086956522	2751.144927536232	411.5217391304348	34.26086956521739	157.5072463768116	5813.086956521739	0.03307098216716799	138.0	16.434992671995325	11.027710666993846
red	34	2124.5185185185187	21.61111111111111	30.09259259259259	2504.8888888888887	172.11111111111111	3.9444444444444446	107.24074074074075	3599.3518518518517	0.010069806973794341	54.0	14.651717184211494	4.69881881237426
red	35	1848.9583333333333	21.291666666666668	42.083333333333336	4410.958333333333	602.0	7.208333333333333	181.625	5181.375	0.01138439602548679	24.0	7.118052168020874	4.163331998932265
