"","depth_m","cond_uscm","pH","temp_C","direction"
"1",0.1,581.3,8.76,32.37,"Descending"
"2",0.29,578.8,8.81,32.44,"Descending"
"3",0.5,576.5,8.75,32.52,"Descending"
"4",0.73,575.8,8.7,32.61,"Descending"
"5",1,575.9,8.72,32.7,"Descending"
"6",1.01,575.9,8.78,32.8,"Descending"
"7",1.25,575.9,8.75,32.89,"Descending"
"8",1.52,575.9,8.76,32.97,"Descending"
"9",1.76,575.6,8.78,33.04,"Descending"
"10",2.02,576.2,8.76,33.11,"Descending"
"11",2.29,576.3,8.75,33.17,"Descending"
"12",2.56,576.5,8.75,33.22,"Descending"
"13",2.81,576.3,8.73,33.28,"Descending"
"14",3.07,576,8.76,33.32,"Descending"
"15",3.26,576,8.73,33.37,"Descending"
"16",3.37,575.7,8.73,33.41,"Descending"
"17",3.32,576.2,8.72,33.43,"Descending"
"18",3.37,576.6,8.71,33.46,"Descending"
"19",3.43,576.7,8.74,33.49,"Descending"
"20",3.59,575.2,8.72,33.52,"Descending"
"21",3.75,575.3,8.7,33.55,"Descending"
"22",3.9,575.4,8.69,33.57,"Descending"
"23",4.09,576.3,8.67,33.59,"Descending"
"24",4.3,577.6,8.68,33.62,"Descending"
"25",4.55,577.2,8.67,33.64,"Descending"
"26",4.81,575.5,8.7,33.66,"Descending"
"27",5.02,574.1,8.72,33.67,"Descending"
"28",5.27,573.5,8.72,33.69,"Descending"
"29",5.51,573.5,8.72,33.7,"Descending"
"30",5.69,573.7,8.72,33.71,"Descending"
"31",5.87,574.2,8.73,33.72,"Descending"
"32",6.09,574.5,8.73,33.73,"Descending"
"33",6.25,573.7,8.7,33.74,"Descending"
"34",6.49,572.7,8.7,33.75,"Descending"
"35",6.75,570.6,8.74,33.76,"Descending"
"36",7,569.4,8.74,33.76,"Descending"
"37",7.22,569.3,8.74,33.77,"Descending"
"38",7.42,569.1,8.73,33.78,"Descending"
"39",7.63,568.8,8.74,33.78,"Descending"
"40",7.9,568.3,8.74,33.79,"Descending"
"41",8.11,567.8,8.75,33.79,"Descending"
"42",8.4,566.7,8.75,33.8,"Descending"
"43",8.66,566.4,8.73,33.8,"Descending"
"44",8.89,565.9,8.72,33.81,"Descending"
"45",9.1,565.3,8.71,33.81,"Descending"
"46",9.32,564.8,8.72,33.82,"Descending"
"47",9.56,564.2,8.69,33.82,"Descending"
"48",9.77,563.5,8.73,33.82,"Descending"
"49",9.98,562.4,8.74,33.83,"Descending"
"50",10.2,562.2,8.74,33.83,"Descending"
"51",10.42,560.9,8.75,33.84,"Descending"
"52",10.64,560.2,8.75,33.84,"Descending"
"53",10.86,559.1,8.74,33.84,"Descending"
"54",11.1,557.7,8.74,33.85,"Descending"
"55",11.32,556.9,8.75,33.85,"Descending"
"56",11.41,555.8,8.73,33.85,"Descending"
"57",11.61,554.6,8.78,33.85,"Descending"
"58",11.9,553.3,8.76,33.85,"Descending"
"59",12.14,552.3,8.76,33.86,"Descending"
"60",12.35,550.8,8.76,33.86,"Descending"
"61",12.56,549.1,8.78,33.87,"Descending"
"62",12.77,548.2,8.78,33.87,"Descending"
"63",12.99,547.6,8.78,33.87,"Descending"
"64",13.17,547,8.76,33.87,"Descending"
"65",13.4,546,8.78,33.88,"Descending"
"66",13.63,544.7,8.79,33.88,"Descending"
"67",13.88,543.5,8.79,33.88,"Descending"
"68",14.14,543.1,8.8,33.89,"Descending"
"69",14.41,542.1,8.8,33.89,"Descending"
"70",14.67,540.3,8.8,33.89,"Descending"
"71",14.93,539.4,8.8,33.89,"Descending"
"72",15.18,538.3,8.8,33.9,"Descending"
"73",15.45,537.5,8.8,33.9,"Descending"
"74",15.72,536.3,8.8,33.9,"Descending"
"75",15.97,535.2,8.79,33.9,"Descending"
"76",15.95,534.4,8.78,33.91,"Descending"
"77",16.14,534,8.8,33.91,"Descending"
"78",16.41,532.6,8.79,33.91,"Descending"
"79",16.61,531.8,8.78,33.91,"Descending"
"80",16.86,530.3,8.78,33.91,"Descending"
"81",17.06,529.4,8.8,33.91,"Descending"
"82",17.31,528.8,8.79,33.92,"Descending"
"83",17.58,527.8,8.79,33.92,"Descending"
"84",17.8,526.9,8.79,33.92,"Descending"
"85",18,525.9,8.8,33.92,"Descending"
"86",18.19,525.8,8.8,33.93,"Descending"
"87",18.4,524.9,8.8,33.93,"Descending"
"88",18.63,523.9,8.8,33.93,"Descending"
"89",18.84,523.2,8.8,33.93,"Descending"
"90",19.04,522.8,8.8,33.93,"Descending"
"91",19.25,521.8,8.8,33.94,"Descending"
"92",19.46,520.8,8.79,33.94,"Descending"
"93",19.68,519.8,8.8,33.94,"Descending"
"94",19.89,519.7,8.81,33.94,"Descending"
"95",20.09,519,8.81,33.94,"Descending"
"96",20.3,517.8,8.81,33.94,"Descending"
"97",20.51,517.3,8.81,33.94,"Descending"
"98",20.75,517.3,8.81,33.95,"Descending"
"99",20.98,516.7,8.8,33.95,"Descending"
"100",21.22,516,8.82,33.95,"Descending"
"101",21.42,515.5,8.81,33.95,"Descending"
"102",21.62,514.8,8.82,33.95,"Descending"
"103",21.83,514.1,8.81,33.95,"Descending"
"104",22.05,513.6,8.81,33.96,"Descending"
"105",22.28,513.6,8.82,33.96,"Descending"
"106",22.5,512.9,8.82,33.96,"Descending"
"107",22.71,512.3,8.82,33.96,"Descending"
"108",22.94,511.6,8.82,33.96,"Descending"
"109",23.17,511.2,8.82,33.96,"Descending"
"110",23.39,510.2,8.82,33.97,"Descending"
"111",23.62,509.1,8.83,33.97,"Descending"
"112",23.83,508.7,8.83,33.97,"Descending"
"113",24.04,508.4,8.85,33.97,"Descending"
"114",24.24,507.3,8.84,33.97,"Descending"
"115",24.44,507.2,8.84,33.97,"Descending"
"116",24.64,506.7,8.83,33.98,"Descending"
"117",24.85,506.1,8.82,33.98,"Descending"
"118",25.09,505.7,8.84,33.99,"Descending"
"119",25.31,505,8.85,33.99,"Descending"
"120",25.53,504.3,8.87,33.99,"Descending"
"121",25.73,503.9,8.87,33.99,"Descending"
"122",25.94,503.9,8.88,34,"Descending"
"123",26.05,503.4,8.88,34,"Descending"
"124",26.11,503.2,8.88,34,"Descending"
"125",26.39,503,8.9,34,"Descending"
"126",26.63,502.8,8.9,34.01,"Descending"
"127",26.85,502.2,8.91,34.01,"Descending"
"128",27.09,501.6,8.91,34.01,"Descending"
"129",27.3,501.3,8.91,34.02,"Descending"
"130",27.55,500.7,8.91,34.02,"Descending"
"131",27.78,500.4,8.92,34.02,"Descending"
"132",27.98,500.3,8.94,34.02,"Descending"
"133",28.21,499.7,8.95,34.03,"Descending"
"134",28.45,499.2,8.97,34.03,"Descending"
"135",28.69,498.9,8.98,34.03,"Descending"
"136",28.93,498.5,8.99,34.04,"Descending"
"137",29.18,498.3,9,34.04,"Descending"
"138",29.43,497.9,9.01,34.05,"Descending"
"139",29.7,497.6,9.02,34.05,"Descending"
"140",29.92,497.4,9.02,34.05,"Descending"
"141",30.1,497,9.21,34.05,"Descending"
"142",30.28,496.9,9.14,34.06,"Descending"
"143",30.46,496.9,9.15,34.07,"Descending"
"144",30.72,496.7,9.16,34.07,"Descending"
"145",30.93,496.6,9.18,34.07,"Descending"
"146",31.18,496.3,9.17,34.07,"Descending"
"147",31.43,496,9.2,34.08,"Descending"
"148",31.67,495.8,9.24,34.08,"Descending"
"149",31.9,495.8,9.24,34.09,"Descending"
"150",32.17,495.8,9.23,34.09,"Descending"
"151",32.44,495.5,9.24,34.1,"Descending"
"152",32.67,495.4,9.2,34.1,"Descending"
"153",32.9,495.3,9.23,34.1,"Descending"
"154",33.02,495.2,9.23,34.11,"Descending"
"155",33.18,495.1,9.22,34.11,"Descending"
"156",33.32,495,9.25,34.11,"Descending"
"157",33.49,495.1,9.23,34.11,"Descending"
"158",33.62,495.1,9.25,34.12,"Descending"
"159",33.74,495,9.23,34.12,"Descending"
"160",33.78,495,9.24,34.13,"Descending"
"161",33.79,495,9.25,34.13,"Descending"
"162",33.97,495.2,9.26,34.13,"Descending"
"163",34.1,495.1,9.28,34.13,"Descending"
"164",34.35,495.1,9.29,34.14,"Descending"
"165",34.56,495.1,9.28,34.14,"Descending"
"166",34.76,495,9.25,34.14,"Descending"
"167",34.94,495,9.28,34.15,"Descending"
"168",35.17,495.1,9.24,34.15,"Descending"
"169",35.39,495.1,9.25,34.16,"Descending"
"170",35.61,495.1,9.27,34.16,"Descending"
"171",35.83,495.1,9.3,34.16,"Descending"
"172",36.11,495.2,9.38,34.17,"Descending"
"173",36.4,495.2,9.35,34.17,"Descending"
"174",36.69,495.4,9.28,34.18,"Descending"
"175",36.99,495.6,9.29,34.18,"Descending"
"176",37.28,495.8,9.28,34.19,"Descending"
"177",37.54,495.9,9.29,34.19,"Descending"
"178",37.82,496.2,9.31,34.19,"Descending"
"179",38.07,496.4,9.34,34.2,"Descending"
"180",38.28,496.4,9.34,34.2,"Descending"
"181",38.53,496.6,9.31,34.21,"Descending"
"182",38.74,496.8,9.3,34.21,"Descending"
"183",39,497.1,9.33,34.21,"Descending"
"184",39.24,497.3,9.38,34.22,"Descending"
"185",39.47,497.3,9.33,34.22,"Descending"
"186",39.7,497.4,9.39,34.23,"Descending"
"187",39.95,497.7,9.37,34.23,"Descending"
"188",40.19,498,9.34,34.24,"Descending"
"189",40.41,498.4,9.33,34.24,"Descending"
"190",40.68,498.6,9.31,34.24,"Descending"
"191",40.92,499,9.33,34.25,"Descending"
"192",41.19,499.3,9.34,34.25,"Descending"
"193",41.44,499.6,9.35,34.26,"Descending"
"194",41.65,499.9,9.37,34.26,"Descending"
"195",41.73,500.3,9.38,34.26,"Descending"
"196",42.04,500.1,9.38,34.27,"Descending"
"197",42.32,500.7,9.37,34.28,"Descending"
"198",42.54,501.1,9.39,34.28,"Descending"
"199",42.74,501.5,9.4,34.28,"Descending"
"200",42.99,501.9,9.42,34.29,"Descending"
"201",43.28,502.3,9.41,34.29,"Descending"
"202",43.53,502.6,9.42,34.3,"Descending"
"203",43.75,503,9.42,34.3,"Descending"
"204",43.96,503.2,9.44,34.31,"Descending"
"205",44.18,503.5,9.47,34.31,"Descending"
"206",44.46,504,9.51,34.31,"Descending"
"207",44.73,504.5,9.47,34.32,"Descending"
"208",44.95,504.9,9.48,34.32,"Descending"
"209",45.19,505.4,9.48,34.33,"Descending"
"210",45.43,505.9,9.48,34.33,"Descending"
"211",45.72,506.2,9.51,34.33,"Descending"
"212",45.99,506.7,9.53,34.34,"Descending"
"213",46.22,507.2,9.56,34.35,"Descending"
"214",46.45,507.5,9.62,34.35,"Descending"
"215",46.71,508.3,9.56,34.36,"Descending"
"216",46.99,508.9,9.57,34.36,"Descending"
"217",47.27,509,9.62,34.37,"Descending"
"218",47.51,510.3,9.64,34.37,"Descending"
"219",47.71,511.5,9.6,34.37,"Descending"
"220",48.05,511.4,9.6,34.38,"Descending"
"221",48.24,512.1,9.62,34.38,"Descending"
"222",48.52,512.3,9.64,34.39,"Descending"
"223",48.76,512.8,9.64,34.39,"Descending"
"224",48.96,513.7,9.63,34.39,"Descending"
"225",49.25,514.7,9.65,34.4,"Descending"
"226",49.44,515.1,9.67,34.41,"Descending"
"227",49.7,515.8,9.69,34.41,"Descending"
"228",49.95,516.3,9.7,34.42,"Descending"
"229",50.2,517.1,9.74,34.42,"Descending"
"230",50.46,517.4,9.76,34.43,"Descending"
"231",50.71,518.2,9.67,34.43,"Descending"
"232",50.99,518.7,9.7,34.44,"Descending"
"233",51.26,519.8,9.74,34.44,"Descending"
"234",51.5,520.5,9.73,34.45,"Descending"
"235",51.77,521.1,9.76,34.45,"Descending"
"236",52.03,522.2,9.77,34.46,"Descending"
"237",52.26,523.1,9.77,34.46,"Descending"
"238",52.44,523.4,9.77,34.47,"Descending"
"239",52.68,525.5,9.81,34.47,"Descending"
"240",52.85,526.4,9.83,34.48,"Descending"
"241",53.08,526.6,9.84,34.48,"Descending"
"242",53.21,527.9,9.83,34.49,"Descending"
"243",53.46,528.4,9.85,34.49,"Descending"
"244",53.69,529.2,9.89,34.49,"Descending"
"245",53.89,530,9.91,34.5,"Descending"
"246",54.19,530.5,9.94,34.5,"Descending"
"247",54.42,531.2,9.9,34.51,"Descending"
"248",54.7,532.9,9.94,34.52,"Descending"
"249",54.98,534.2,9.97,34.52,"Descending"
"250",55.27,535.3,9.94,34.53,"Descending"
"251",55.56,537.7,9.97,34.53,"Descending"
"252",55.89,538.2,10,34.54,"Descending"
"253",56.13,540,9.99,34.54,"Descending"
"254",56.42,540.3,9.97,34.55,"Descending"
"255",56.67,541.5,10.02,34.55,"Descending"
"256",56.91,543.3,10.02,34.56,"Descending"
"257",57.19,543.8,10.06,34.56,"Descending"
"258",57.44,545.7,10.04,34.58,"Descending"
"259",57.71,547,10.04,34.58,"Descending"
"260",57.92,547.7,10.04,34.58,"Descending"
"261",58.19,548.7,10.06,34.59,"Descending"
"262",58.43,549.5,10.08,34.6,"Descending"
"263",58.62,550.7,10.08,34.6,"Descending"
"264",58.82,551.5,10.07,34.61,"Descending"
"265",59.08,553.5,10.13,34.61,"Descending"
"266",59.41,554.3,10.13,34.62,"Descending"
"267",59.66,555,10.13,34.62,"Descending"
"268",59.89,555.4,10.13,34.63,"Descending"
"269",60.15,556.2,10.15,34.64,"Descending"
"270",60.41,557.2,10.16,34.64,"Descending"
"271",60.71,558.4,10.13,34.65,"Descending"
"272",60.93,559.4,10.16,34.65,"Descending"
"273",61.11,560,10.15,34.66,"Descending"
"274",61.37,561.3,10.17,34.66,"Descending"
"275",61.6,561.9,10.18,34.67,"Descending"
"276",61.84,562.6,10.2,34.67,"Descending"
"277",62.08,563.2,10.18,34.68,"Descending"
"278",62.31,564.1,10.21,34.69,"Descending"
"279",62.64,565,10.18,34.69,"Descending"
"280",62.85,565.4,10.22,34.7,"Descending"
"281",63.07,566.4,10.21,34.7,"Descending"
"282",63.26,567.1,10.2,34.71,"Descending"
"283",63.51,567.6,10.21,34.72,"Descending"
"284",63.67,568.1,10.21,34.72,"Descending"
"285",63.94,568.9,10.2,34.72,"Descending"
"286",64.12,569.5,10.22,34.73,"Descending"
"287",64.29,569.9,10.21,34.73,"Descending"
"288",64.46,570.7,10.21,34.74,"Descending"
"289",64.63,570.9,10.2,34.74,"Descending"
"290",64.86,571.3,10.21,34.75,"Descending"
"291",65.06,572.1,10.23,34.75,"Descending"
"292",65.29,572.7,10.23,34.76,"Descending"
"293",65.46,573.4,10.22,34.76,"Descending"
"294",65.67,574.2,10.22,34.77,"Descending"
"295",65.94,574.7,10.22,34.77,"Descending"
"296",66.17,575.1,10.23,34.78,"Descending"
"297",66.36,576.1,10.22,34.78,"Descending"
"298",66.65,576.5,10.23,34.79,"Descending"
"299",66.9,577.1,10.23,34.8,"Descending"
"300",67.17,577.6,10.23,34.8,"Descending"
"301",67.41,578.4,10.23,34.81,"Descending"
"302",67.68,579.3,10.21,34.81,"Descending"
"303",67.93,579.8,10.22,34.82,"Descending"
"304",68.16,580.3,10.23,34.83,"Descending"
"305",68.34,581,10.25,34.83,"Descending"
"306",68.58,581.6,10.26,34.84,"Descending"
"307",68.81,582.3,10.27,34.84,"Descending"
"308",69.08,582.6,10.23,34.85,"Descending"
"309",69.27,583.2,10.22,34.85,"Descending"
"310",69.49,583.8,10.25,34.86,"Descending"
"311",69.7,584.6,10.25,34.87,"Descending"
"312",69.94,585.1,10.25,34.87,"Descending"
"313",70.18,585.9,10.25,34.88,"Descending"
"314",70.44,586.5,10.25,34.88,"Descending"
"315",70.67,587.3,10.27,34.89,"Descending"
"316",70.94,588.1,10.26,34.9,"Descending"
"317",71.18,588.6,10.26,34.9,"Descending"
"318",71.38,589.3,10.26,34.91,"Descending"
"319",71.63,589.8,10.26,34.91,"Descending"
"320",71.88,590.5,10.25,34.92,"Descending"
"321",72.12,590.9,10.26,34.92,"Descending"
"322",72.4,592.2,10.25,34.93,"Descending"
"323",72.65,592.8,10.26,34.94,"Descending"
"324",72.93,593.4,10.25,34.94,"Descending"
"325",73.19,593.9,10.24,34.95,"Descending"
"326",73.45,594.4,10.24,34.96,"Descending"
"327",73.68,594.9,10.25,34.96,"Descending"
"328",73.94,595.4,10.26,34.97,"Descending"
"329",74.19,596.1,10.26,34.98,"Descending"
"330",74.36,596.3,10.25,34.98,"Descending"
"331",74.67,597.8,10.26,34.99,"Descending"
"332",74.83,598.2,10.28,35,"Descending"
"333",75.07,598.5,10.3,35.01,"Descending"
"334",75.35,599.2,10.29,35.01,"Descending"
"335",75.66,599.8,10.28,35.02,"Descending"
"336",75.91,600.4,10.27,35.02,"Descending"
"337",76.13,600.8,10.28,35.03,"Descending"
"338",76.36,601.2,10.29,35.04,"Descending"
"339",76.65,601.9,10.29,35.04,"Descending"
"340",76.97,602.6,10.26,35.05,"Descending"
"341",77.23,603.1,10.27,35.06,"Descending"
"342",77.46,603.6,10.3,35.06,"Descending"
"343",77.73,604.1,10.32,35.08,"Descending"
"344",77.99,604.7,10.3,35.08,"Descending"
"345",78.24,605.2,10.29,35.08,"Descending"
"346",78.48,605.9,10.3,35.09,"Descending"
"347",78.72,606.5,10.31,35.1,"Descending"
"348",78.98,607.1,10.31,35.1,"Descending"
"349",79.21,607.6,10.28,35.11,"Descending"
"350",79.47,608,10.27,35.12,"Descending"
"351",79.73,608.7,10.29,35.12,"Descending"
"352",79.99,609.1,10.3,35.13,"Descending"
"353",80.21,609.6,10.31,35.14,"Descending"
"354",80.46,610.1,10.31,35.15,"Descending"
"355",80.76,610.6,10.31,35.15,"Descending"
"356",81.04,611.2,10.3,35.16,"Descending"
"357",81.31,611.6,10.3,35.17,"Descending"
"358",81.51,612.2,10.29,35.18,"Descending"
"359",81.72,612.6,10.3,35.18,"Descending"
"360",82.01,613.4,10.3,35.19,"Descending"
"361",82.32,613.8,10.31,35.2,"Descending"
"362",82.55,614.1,10.3,35.2,"Descending"
"363",82.75,614.6,10.31,35.21,"Descending"
"364",83.02,615,10.33,35.21,"Descending"
"365",83.32,615.4,10.33,35.22,"Descending"
"366",83.63,616,10.33,35.23,"Descending"
"367",83.85,616.5,10.3,35.24,"Descending"
"368",84.09,616.6,10.3,35.24,"Descending"
"369",84.34,617.3,10.32,35.25,"Descending"
"370",84.62,617.9,10.32,35.26,"Descending"
"371",84.91,618.2,10.32,35.27,"Descending"
"372",85.18,618.5,10.32,35.27,"Descending"
"373",85.4,618.9,10.32,35.28,"Descending"
"374",85.66,619.2,10.31,35.29,"Descending"
"375",85.9,619.6,10.31,35.29,"Descending"
"376",86.16,620.3,10.32,35.3,"Descending"
"377",86.41,620.6,10.32,35.31,"Descending"
"378",86.63,620.8,10.32,35.32,"Descending"
"379",86.86,621.1,10.32,35.32,"Descending"
"380",87.12,621.6,10.33,35.33,"Descending"
"381",87.36,621.8,10.31,35.34,"Descending"
"382",87.49,621.9,10.31,35.34,"Descending"
"383",87.56,622.3,10.31,35.35,"Descending"
"384",87.82,622.6,10.3,35.35,"Descending"
"385",88.07,623.1,10.31,35.35,"Descending"
"386",88.33,623.5,10.32,35.36,"Descending"
"387",88.58,623.7,10.32,35.37,"Descending"
"388",88.81,624,10.33,35.38,"Descending"
"389",89.08,624.2,10.34,35.38,"Descending"
"390",89.4,624.5,10.33,35.39,"Descending"
"391",89.65,624.9,10.33,35.4,"Descending"
"392",89.9,625.1,10.3,35.4,"Descending"
"393",90.17,625.4,10.32,35.41,"Descending"
"394",90.45,625.6,10.35,35.42,"Descending"
"395",90.74,626.1,10.37,35.42,"Descending"
"396",90.99,626.2,10.31,35.43,"Descending"
"397",91.23,626.3,10.29,35.44,"Descending"
"398",91.52,626.7,10.3,35.44,"Descending"
"399",91.77,626.8,10.31,35.45,"Descending"
"400",92.03,627,10.31,35.46,"Descending"
"401",92.31,627.3,10.32,35.47,"Descending"
"402",92.49,627.5,10.31,35.47,"Descending"
"403",92.72,627.7,10.3,35.48,"Descending"
"404",92.97,627.8,10.31,35.49,"Descending"
"405",93.22,628,10.32,35.49,"Descending"
"406",93.37,628.1,10.3,35.5,"Descending"
"407",93.4,628.2,10.3,35.5,"Descending"
"408",93.75,628.2,10.3,35.51,"Descending"
"409",93.78,628.5,10.31,35.52,"Descending"
"410",93.92,628.5,10.32,35.52,"Descending"
"411",94.15,628.6,10.32,35.53,"Descending"
"412",94.52,628.8,10.31,35.53,"Descending"
"413",94.85,628.8,10.32,35.54,"Descending"
"414",95.08,628.9,10.32,35.55,"Descending"
"415",95.33,629.1,10.33,35.55,"Descending"
"416",95.58,629.3,10.32,35.56,"Descending"
"417",95.93,629.4,10.33,35.57,"Descending"
"418",96.18,629.4,10.32,35.57,"Descending"
"419",96.19,629.3,10.32,35.58,"Descending"
"420",96.14,629.3,10.32,35.58,"Descending"
"421",96.16,629.3,10.32,35.59,"Descending"
"422",96.19,629.2,10.32,35.59,"Descending"
"423",96.21,629.3,10.32,35.59,"Descending"
"424",96.19,629.3,10.32,35.6,"Descending"
"425",96.17,629.4,10.32,35.6,"Descending"
"426",96.16,629.4,10.32,35.6,"Descending"
"427",96.18,629.4,10.32,35.61,"Descending"
"428",96.16,629.5,10.32,35.6,"Descending"
"429",96.18,629.5,10.32,35.6,"Descending"
"430",96.14,629.4,10.32,35.61,"Descending"
"431",96.18,629.5,10.32,35.61,"Descending"
"432",95.93,629.3,10.32,35.61,"Descending"
"433",95.58,629.2,10.32,35.61,"Descending"
"434",95.44,629.2,10.32,35.61,"Descending"
"435",95.5,629.1,10.32,35.61,"Descending"
"436",95.76,629.2,10.32,35.61,"Descending"
"437",96.05,629.2,10.33,35.61,"Descending"
"438",96.22,629.2,10.32,35.62,"Descending"
"439",96.35,629.3,10.32,35.62,"Descending"
"440",96.5,629.4,10.33,35.62,"Descending"
"441",96.73,629.5,10.33,35.63,"Descending"
"442",96.95,629.6,10.33,35.63,"Descending"
"443",97.21,629.7,10.35,35.63,"Descending"
"444",97.49,629.6,10.34,35.64,"Descending"
"445",97.6,629.7,10.34,35.64,"Descending"
"446",97.55,629.7,10.33,35.64,"Descending"
"447",97.66,629.7,10.34,35.65,"Descending"
"448",97.91,629.7,10.32,35.65,"Descending"
"449",98.11,629.7,10.32,35.65,"Descending"
"450",98.31,629.7,10.32,35.66,"Descending"
"451",98.47,629.7,10.35,35.66,"Descending"
"452",98.66,629.6,10.36,35.67,"Descending"
"453",98.91,629.7,10.33,35.67,"Descending"
"454",99.16,629.6,10.34,35.68,"Descending"
"455",99.4,629.7,10.36,35.69,"Descending"
"456",99.67,629.6,10.37,35.69,"Descending"
"457",99.94,629.5,10.35,35.7,"Descending"
"458",100.16,629.5,10.34,35.7,"Descending"
"459",100.33,629.5,10.37,35.71,"Descending"
"460",100.56,629.4,10.34,35.71,"Descending"
"461",100.74,629.3,10.33,35.72,"Descending"
"462",100.94,629.3,10.33,35.72,"Descending"
"463",101.28,629.2,10.37,35.73,"Descending"
"464",101.42,629.1,10.35,35.73,"Descending"
"465",101.74,629,10.34,35.74,"Descending"
"466",101.99,628.9,10.33,35.74,"Descending"
"467",102.19,628.8,10.33,35.75,"Descending"
"468",102.38,628.7,10.33,35.76,"Descending"
"469",102.75,628.4,10.33,35.77,"Descending"
"470",103,628.3,10.37,35.77,"Descending"
"471",103.17,628,10.34,35.77,"Descending"
"472",103.23,628,10.33,35.78,"Descending"
"473",103.45,627.9,10.33,35.79,"Descending"
"474",103.81,627.5,10.34,35.8,"Descending"
"475",104.03,627.3,10.34,35.8,"Descending"
"476",104.26,627.1,10.35,35.81,"Descending"
"477",104.53,627.2,10.33,35.81,"Descending"
"478",104.8,626.7,10.34,35.82,"Descending"
"479",105.04,626.4,10.36,35.83,"Descending"
"480",105.27,626.2,10.37,35.84,"Descending"
"481",105.49,625.8,10.34,35.84,"Descending"
"482",105.72,625.7,10.34,35.85,"Descending"
"483",105.96,625.3,10.35,35.85,"Descending"
"484",106.19,625.1,10.35,35.86,"Descending"
"485",106.43,624.6,10.38,35.87,"Descending"
"486",106.67,624.3,10.37,35.87,"Descending"
"487",106.88,624,10.36,35.88,"Descending"
"488",107.14,623.8,10.4,35.89,"Descending"
"489",107.37,623.7,10.42,35.9,"Descending"
"490",107.49,623.6,10.38,35.9,"Descending"
"491",107.73,622.9,10.38,35.91,"Descending"
"492",107.96,622.6,10.37,35.91,"Descending"
"493",108.18,622.4,10.36,35.92,"Descending"
"494",108.36,622.1,10.35,35.93,"Descending"
"495",108.62,621.8,10.36,35.93,"Descending"
"496",108.87,621.4,10.38,35.94,"Descending"
"497",109.1,621.2,10.39,35.94,"Descending"
"498",109.32,620.9,10.37,35.95,"Descending"
"499",109.5,620.6,10.38,35.96,"Descending"
"500",109.75,620.3,10.44,35.96,"Descending"
"501",110.01,619.8,10.43,35.97,"Descending"
"502",110.25,619.3,10.42,35.98,"Descending"
"503",110.45,619,10.36,35.98,"Descending"
"504",110.64,618.4,10.37,35.99,"Descending"
"505",110.86,618.1,10.37,36,"Descending"
"506",111.09,617.6,10.38,36,"Descending"
"507",111.32,617.3,10.38,36.01,"Descending"
"508",111.45,617,10.36,36.02,"Descending"
"509",111.55,617,10.35,36.03,"Descending"
"510",111.7,616.3,10.37,36.03,"Descending"
"511",111.95,616.2,10.4,36.03,"Descending"
"512",112.24,615.8,10.4,36.04,"Descending"
"513",112.48,615.4,10.38,36.05,"Descending"
"514",112.69,615,10.39,36.05,"Descending"
"515",112.79,614.6,10.42,36.06,"Descending"
"516",113.08,614.2,10.5,36.06,"Descending"
"517",113.26,613.4,10.46,36.07,"Descending"
"518",113.24,613,10.47,36.07,"Descending"
"519",113.22,613.3,10.49,36.08,"Descending"
"520",113.28,613,10.37,36.08,"Descending"
"521",113.44,612.4,10.36,36.09,"Descending"
"522",113.7,611.7,10.36,36.09,"Descending"
"523",113.88,611.6,10.4,36.1,"Descending"
"524",114.16,611.7,10.38,36.1,"Descending"
"525",114.38,611.2,10.39,36.11,"Descending"
"526",114.58,611.3,10.39,36.12,"Descending"
"527",114.79,610.9,10.44,36.12,"Descending"
"528",114.98,610.7,10.48,36.13,"Descending"
"529",115.19,609.9,10.34,36.13,"Descending"
"530",115.38,609.7,10.35,36.14,"Descending"
"531",115.64,609.1,10.38,36.14,"Descending"
"532",115.85,608.2,10.4,36.15,"Descending"
"533",116.09,607.6,10.44,36.16,"Descending"
"534",116.37,607,10.43,36.16,"Descending"
"535",116.69,606.6,10.4,36.17,"Descending"
"536",116.88,606.3,10.43,36.18,"Descending"
"537",117.08,605.9,10.4,36.18,"Descending"
"538",117.35,605.2,10.39,36.19,"Descending"
"539",117.63,604.8,10.39,36.2,"Descending"
"540",117.84,603.7,10.38,36.2,"Descending"
"541",118.02,603.5,10.38,36.21,"Descending"
"542",118.18,602.9,10.36,36.22,"Descending"
"543",118.52,602.3,10.37,36.23,"Descending"
"544",118.81,601.8,10.42,36.23,"Descending"
"545",119,601.4,10.39,36.24,"Descending"
"546",119.17,600.9,10.43,36.24,"Descending"
"547",119.38,600.5,10.43,36.25,"Descending"
"548",119.69,599.7,10.44,36.26,"Descending"
"549",119.94,599.1,10.43,36.27,"Descending"
"550",120.14,598.5,10.39,36.28,"Descending"
"551",120.31,598,10.4,36.28,"Descending"
"552",120.52,597.3,10.4,36.29,"Descending"
"553",120.81,597.1,10.42,36.3,"Descending"
"554",121.06,596.3,10.39,36.3,"Descending"
"555",121.27,595.6,10.38,36.31,"Descending"
"556",121.37,595.3,10.39,36.32,"Descending"
"557",121.58,594.5,10.36,36.32,"Descending"
"558",121.82,593.8,10.37,36.32,"Descending"
"559",122.13,593.4,10.39,36.33,"Descending"
"560",122.29,593,10.39,36.34,"Descending"
"561",122.35,592.8,10.43,36.34,"Descending"
"562",122.49,592.5,10.4,36.35,"Descending"
"563",122.66,592.3,10.42,36.35,"Descending"
"564",122.82,592,10.38,36.36,"Descending"
