"","depth_m","cond_uscm","temp_C","direction"
"1",0.1,540,27.78,"Descending"
"2",0.34,539.6,28.33,"Descending"
"3",0.85,539.4,28.77,"Descending"
"4",1.1,539.7,29.26,"Descending"
"5",1.46,539.8,29.64,"Descending"
"6",1.64,539.7,29.98,"Descending"
"7",1.85,539.9,30.31,"Descending"
"8",1.92,540.9,30.57,"Descending"
"9",2.24,541.5,30.81,"Descending"
"10",2.18,542.7,31.06,"Descending"
"11",2.33,544.4,31.29,"Descending"
"12",2.48,545.2,31.48,"Descending"
"13",2.69,545.8,31.65,"Descending"
"14",2.8,546.4,31.82,"Descending"
"15",3.05,547,31.98,"Descending"
"16",3.25,547.3,32.13,"Descending"
"17",3.48,546.9,32.28,"Descending"
"18",3.69,546.8,32.39,"Descending"
"19",3.91,546.8,32.5,"Descending"
"20",4.15,546.4,32.61,"Descending"
"21",4.35,545.8,32.71,"Descending"
"22",4.59,545,32.79,"Descending"
"23",4.83,544.9,32.88,"Descending"
"24",5.02,544.9,32.96,"Descending"
"25",5.27,544.8,33.03,"Descending"
"26",5.45,544.8,33.09,"Descending"
"27",5.65,544.9,33.15,"Descending"
"28",5.83,545,33.2,"Descending"
"29",6.02,544.9,33.26,"Descending"
"30",6.21,544.9,33.31,"Descending"
"31",6.38,544.9,33.35,"Descending"
"32",6.55,545,33.39,"Descending"
"33",6.65,545.1,33.43,"Descending"
"34",6.84,545.1,33.46,"Descending"
"35",7.11,545.1,33.5,"Descending"
"36",7.26,545.1,33.53,"Descending"
"37",7.46,545.2,33.56,"Descending"
"38",7.75,545.3,33.59,"Descending"
"39",8.05,545.4,33.62,"Descending"
"40",8.31,545.6,33.65,"Descending"
"41",8.55,545.6,33.68,"Descending"
"42",8.81,545.5,33.7,"Descending"
"43",9.13,545.2,33.73,"Descending"
"44",9.43,545.1,33.74,"Descending"
"45",9.67,545.1,33.76,"Descending"
"46",9.99,545.1,33.78,"Descending"
"47",10.26,545.1,33.79,"Descending"
"48",10.51,545.1,33.81,"Descending"
"49",10.79,545.1,33.82,"Descending"
"50",11.05,545.3,33.84,"Descending"
"51",11.38,545.2,33.85,"Descending"
"52",11.68,545.2,33.86,"Descending"
"53",11.86,545,33.87,"Descending"
"54",11.9,545.1,33.88,"Descending"
"55",12.02,545.3,33.89,"Descending"
"56",12.11,545.3,33.9,"Descending"
"57",11.96,545.3,33.91,"Descending"
"58",12.2,545.3,33.92,"Descending"
"59",12.35,545.3,33.92,"Descending"
"60",12.45,545.1,33.93,"Descending"
"61",12.68,545.3,33.94,"Descending"
"62",12.85,545.2,33.94,"Descending"
"63",13.04,545.2,33.95,"Descending"
"64",13.13,545.4,33.95,"Descending"
"65",13.34,545.2,33.96,"Descending"
"66",13.35,545.1,33.96,"Descending"
"67",13.14,545.3,33.96,"Descending"
"68",12.63,545.3,33.96,"Descending"
"69",12.95,545.1,33.97,"Descending"
"70",12.94,545.2,33.97,"Descending"
"71",12.96,545.5,33.97,"Descending"
"72",12.62,545.2,33.98,"Descending"
"73",12.99,545.1,33.98,"Descending"
"74",12.53,545.7,33.98,"Descending"
"75",12.31,545.6,33.98,"Descending"
"76",12.83,545.3,33.99,"Descending"
"77",13.51,545,34,"Descending"
"78",13.53,545.6,34,"Descending"
"79",13.69,545.4,34,"Descending"
"80",13.87,545.4,34,"Descending"
"81",13.9,545.4,34,"Descending"
"82",13.99,545.4,34.01,"Descending"
"83",14.24,545.6,34.01,"Descending"
"84",14.2,545.4,34.01,"Descending"
"85",14.13,545.3,34.01,"Descending"
"86",14.1,545.8,34.01,"Descending"
"87",14.31,545.3,34.01,"Descending"
"88",14.01,545.6,34.01,"Descending"
"89",14.25,545.3,34.02,"Descending"
"90",14.3,545.3,34.02,"Descending"
"91",14.29,545.4,34.02,"Descending"
"92",13.88,545.4,34.02,"Descending"
"93",13.66,545.3,34.02,"Descending"
"94",13.61,545.5,34.01,"Descending"
"95",13.19,545.7,34.01,"Descending"
"96",13.12,545.7,34.02,"Descending"
"97",12.82,545.5,34.01,"Descending"
"98",12.39,545.4,34.01,"Descending"
"99",12.07,545.6,34.01,"Descending"
"100",12.06,545.5,34.01,"Descending"
"101",12.04,545.7,34.01,"Descending"
"102",11.93,545.6,34.01,"Descending"
"103",11.55,545.7,34.01,"Descending"
"104",11.25,545.8,34.01,"Descending"
"105",11.24,545.7,34.01,"Descending"
"106",11.11,545.8,34.01,"Descending"
"107",11.11,545.9,34.01,"Descending"
"108",11.12,545.9,34.02,"Descending"
"109",11.52,545.6,34.02,"Descending"
"110",11.86,545.5,34.02,"Descending"
"111",12.47,545.7,34.03,"Descending"
"112",13.12,545.4,34.03,"Descending"
"113",13.69,545.2,34.03,"Descending"
"114",13.79,545.4,34.04,"Descending"
"115",14.01,545.3,34.03,"Descending"
"116",14.16,545.3,34.03,"Descending"
"117",14.46,545.2,34.04,"Descending"
"118",14.43,545.2,34.03,"Descending"
"119",14.73,545.2,34.04,"Descending"
"120",14.79,544.9,34.04,"Descending"
"121",14.99,545,34.04,"Descending"
"122",14.91,545.1,34.04,"Descending"
"123",14.91,545.3,34.04,"Descending"
"124",14.75,544.9,34.04,"Descending"
"125",15.04,545.1,34.04,"Descending"
"126",15.33,544.8,34.04,"Descending"
"127",15.63,545,34.04,"Descending"
"128",15.87,544.7,34.04,"Descending"
"129",15.82,544.6,34.04,"Descending"
"130",16.11,544.1,34.04,"Descending"
"131",16.4,544.4,34.04,"Descending"
"132",16.59,544.2,34.05,"Descending"
"133",16.75,544.6,34.05,"Descending"
"134",16.88,544,34.04,"Descending"
"135",17.13,544,34.05,"Descending"
"136",17.27,544.5,34.04,"Descending"
"137",17.52,544.4,34.05,"Descending"
"138",17.78,544,34.05,"Descending"
"139",18.02,544.2,34.05,"Descending"
"140",18.26,543.7,34.05,"Descending"
"141",18.55,544.1,34.05,"Descending"
"142",18.65,543.7,34.05,"Descending"
"143",18.72,544.2,34.05,"Descending"
"144",18.44,543.7,34.05,"Descending"
"145",18.27,544.2,34.04,"Descending"
"146",18.59,543.9,34.05,"Descending"
"147",18.75,543.8,34.05,"Descending"
"148",18.68,544,34.05,"Descending"
"149",18.37,544.1,34.05,"Descending"
"150",18.69,543.8,34.05,"Descending"
"151",18.68,543.6,34.04,"Descending"
"152",18.91,543.4,34.05,"Descending"
"153",18.83,543.4,34.05,"Descending"
"154",18.4,543.9,34.04,"Descending"
"155",18.26,542.8,34.04,"Descending"
"156",18.34,542.8,34.04,"Descending"
"157",17.96,542.9,34.04,"Descending"
"158",17.63,543.8,34.04,"Descending"
"159",17.87,544.2,34.04,"Descending"
"160",17.89,544.4,34.04,"Descending"
"161",17.64,544.1,34.04,"Descending"
"162",17.07,544.3,34.03,"Descending"
"163",17.31,544.2,34.04,"Descending"
"164",17.25,544.3,34.04,"Descending"
"165",17.11,544.4,34.04,"Descending"
"166",17.06,544.1,34.04,"Descending"
"167",17.48,544.4,34.04,"Descending"
"168",17.58,544.2,34.04,"Descending"
"169",17.86,544.1,34.04,"Descending"
"170",18.34,544,34.05,"Descending"
"171",18.67,543.9,34.05,"Descending"
"172",18.83,543.9,34.05,"Descending"
"173",19.07,543.8,34.05,"Descending"
"174",18.93,543.5,34.05,"Descending"
"175",19.32,543.7,34.05,"Descending"
"176",19.51,543.7,34.05,"Descending"
"177",19.67,543.6,34.05,"Descending"
"178",19.97,543.4,34.05,"Descending"
"179",20.22,543.1,34.06,"Descending"
"180",20.48,543,34.06,"Descending"
"181",20.7,542.7,34.06,"Descending"
"182",21,543.1,34.06,"Descending"
"183",20.89,542.7,34.06,"Descending"
"184",21.14,542.8,34.06,"Descending"
"185",21.17,542.4,34.06,"Descending"
"186",21.27,542.6,34.06,"Descending"
"187",21.33,542.7,34.06,"Descending"
"188",21.5,542.6,34.06,"Descending"
"189",21.62,542.8,34.06,"Descending"
"190",21.76,542.5,34.06,"Descending"
"191",21.63,542.5,34.06,"Descending"
"192",21.95,542.4,34.06,"Descending"
"193",22.12,542.5,34.06,"Descending"
"194",22.25,542.6,34.07,"Descending"
"195",22.48,543.3,34.07,"Descending"
"196",22.71,542.5,34.07,"Descending"
"197",22.87,542.9,34.07,"Descending"
"198",22.94,542.7,34.07,"Descending"
"199",22.98,542.6,34.07,"Descending"
"200",23.31,543,34.07,"Descending"
"201",23.49,543.1,34.07,"Descending"
"202",23.78,543.4,34.07,"Descending"
"203",23.97,543.3,34.07,"Descending"
"204",23.99,543.8,34.08,"Descending"
"205",24.26,544.1,34.08,"Descending"
"206",24.27,543.8,34.08,"Descending"
"207",24.47,544.7,34.08,"Descending"
"208",24.58,544.1,34.08,"Descending"
"209",24.61,544.7,34.07,"Descending"
"210",24.8,545,34.08,"Descending"
"211",25,544.8,34.08,"Descending"
"212",25.16,544.8,34.08,"Descending"
"213",25.36,545,34.08,"Descending"
"214",25.59,545.2,34.08,"Descending"
"215",25.76,545.6,34.08,"Descending"
"216",26.05,545.6,34.08,"Descending"
"217",26.13,545.9,34.08,"Descending"
"218",26.17,546.2,34.09,"Descending"
"219",26.24,546.4,34.09,"Descending"
"220",26.42,546.5,34.09,"Descending"
"221",26.58,546.9,34.09,"Descending"
"222",26.68,546.8,34.09,"Descending"
"223",26.87,547,34.09,"Descending"
"224",27.04,547.2,34.09,"Descending"
"225",27.24,547.3,34.09,"Descending"
"226",27.4,547.6,34.09,"Descending"
"227",27.59,547.7,34.09,"Descending"
"228",27.81,547.5,34.1,"Descending"
"229",27.97,547.5,34.1,"Descending"
"230",27.84,547.5,34.1,"Descending"
"231",28.19,547.7,34.1,"Descending"
"232",28.38,548.4,34.1,"Descending"
"233",28.65,548.3,34.1,"Descending"
"234",28.83,548.8,34.1,"Descending"
"235",28.97,548.6,34.1,"Descending"
"236",29.21,548.6,34.11,"Descending"
"237",29.48,548.8,34.11,"Descending"
"238",29.71,548.4,34.11,"Descending"
"239",29.93,547.8,34.11,"Descending"
"240",30.16,547.5,34.11,"Descending"
"241",30.42,547.7,34.11,"Descending"
"242",30.65,547.5,34.11,"Descending"
"243",30.85,547.6,34.12,"Descending"
"244",31.04,547.9,34.12,"Descending"
"245",31.06,547.6,34.12,"Descending"
"246",31.2,547.2,34.12,"Descending"
"247",30.94,548.2,34.12,"Descending"
"248",31.1,547.8,34.12,"Descending"
"249",30.92,548.3,34.12,"Descending"
"250",30.6,547.7,34.12,"Descending"
"251",30.81,548.2,34.12,"Descending"
"252",30.9,547.8,34.12,"Descending"
"253",31.08,548.4,34.12,"Descending"
"254",31.23,549.1,34.12,"Descending"
"255",31.34,550.5,34.12,"Descending"
"256",31.3,550.3,34.12,"Descending"
"257",31.49,551,34.12,"Descending"
"258",31.67,551.4,34.13,"Descending"
"259",31.94,552.3,34.12,"Descending"
"260",32.19,555,34.13,"Descending"
"261",32.46,553.6,34.13,"Descending"
"262",32.57,553.9,34.13,"Descending"
"263",32.66,554.9,34.13,"Descending"
"264",32.58,555.1,34.13,"Descending"
"265",32.74,555.4,34.13,"Descending"
"266",32.83,555.7,34.13,"Descending"
"267",32.88,555.9,34.14,"Descending"
"268",32.91,556.5,34.14,"Descending"
"269",33.23,556.2,34.14,"Descending"
"270",33.79,557.2,34.14,"Descending"
"271",34.3,557.4,34.14,"Descending"
"272",34.5,557.9,34.15,"Descending"
"273",35,558.7,34.15,"Descending"
"274",35.26,559.1,34.16,"Descending"
"275",35.69,560.4,34.16,"Descending"
"276",35.99,560.9,34.16,"Descending"
"277",36.32,561.1,34.16,"Descending"
"278",36.57,561.2,34.17,"Descending"
"279",36.8,561.6,34.17,"Descending"
"280",37.02,562.2,34.17,"Descending"
"281",37.34,562.3,34.18,"Descending"
"282",37.64,563.3,34.18,"Descending"
"283",37.97,563.4,34.18,"Descending"
"284",38.33,563.6,34.19,"Descending"
"285",38.54,564.2,34.19,"Descending"
"286",38.87,564.8,34.19,"Descending"
"287",39.19,565.1,34.19,"Descending"
"288",39.46,565,34.2,"Descending"
"289",39.76,564.7,34.2,"Descending"
"290",40.11,564.5,34.21,"Descending"
"291",40.49,563.9,34.21,"Descending"
"292",40.58,564.1,34.21,"Descending"
"293",40.4,563.6,34.21,"Descending"
"294",40.59,563.9,34.21,"Descending"
"295",40.39,563.5,34.22,"Descending"
"296",40.57,563.4,34.22,"Descending"
"297",40.89,563.3,34.22,"Descending"
"298",41.06,563.4,34.22,"Descending"
"299",41.22,563.6,34.22,"Descending"
"300",41.41,564.2,34.23,"Descending"
"301",41.48,563.8,34.23,"Descending"
"302",41.78,563.4,34.23,"Descending"
"303",42.05,563.8,34.23,"Descending"
"304",41.97,563.6,34.24,"Descending"
"305",42.28,563.6,34.24,"Descending"
"306",42.6,561,34.24,"Descending"
"307",42.81,561.3,34.24,"Descending"
"308",43.06,561.7,34.25,"Descending"
"309",43.36,561.5,34.25,"Descending"
"310",43.6,561.3,34.25,"Descending"
"311",43.89,561.9,34.25,"Descending"
"312",44.09,562.9,34.26,"Descending"
"313",44.2,562.7,34.26,"Descending"
"314",44.39,562.4,34.26,"Descending"
"315",44.58,562.9,34.27,"Descending"
"316",44.53,562,34.27,"Descending"
"317",44.89,563.5,34.27,"Descending"
"318",45.18,563.1,34.27,"Descending"
"319",45.37,564.4,34.28,"Descending"
"320",45.72,563.4,34.28,"Descending"
"321",45.92,563,34.28,"Descending"
"322",46.11,561.9,34.29,"Descending"
"323",46.16,562,34.29,"Descending"
"324",46.23,562.2,34.29,"Descending"
"325",46.41,562.1,34.29,"Descending"
"326",46.49,562.5,34.29,"Descending"
"327",46.86,562.2,34.3,"Descending"
"328",47.25,564.4,34.3,"Descending"
"329",47.63,564.6,34.3,"Descending"
"330",48,564,34.31,"Descending"
"331",48.36,565.8,34.32,"Descending"
"332",48.71,570.1,34.32,"Descending"
"333",49.16,568.1,34.33,"Descending"
"334",49.59,568.6,34.33,"Descending"
"335",50.04,570.3,34.34,"Descending"
"336",50.51,570.2,34.34,"Descending"
"337",50.71,567.9,34.35,"Descending"
"338",51.1,568.3,34.36,"Descending"
"339",51.37,571,34.36,"Descending"
"340",51.46,571,34.36,"Descending"
"341",51.85,570.6,34.37,"Descending"
"342",52.19,570.8,34.37,"Descending"
"343",52.59,570.7,34.38,"Descending"
"344",53.04,570.8,34.39,"Descending"
"345",53.45,570.8,34.39,"Descending"
"346",53.86,570.9,34.4,"Descending"
"347",54.22,570.8,34.41,"Descending"
"348",54.68,571.1,34.41,"Descending"
"349",55.09,571.2,34.43,"Descending"
"350",55.49,571.4,34.43,"Descending"
"351",55.84,571.7,34.44,"Descending"
"352",56.15,571.9,34.45,"Descending"
"353",56.29,572,34.46,"Descending"
"354",56.43,572.3,34.46,"Descending"
"355",56.78,572.3,34.47,"Descending"
"356",57.23,572.9,34.48,"Descending"
"357",57.52,572.7,34.5,"Descending"
"358",57.6,572.9,34.5,"Descending"
"359",57.88,573.1,34.51,"Descending"
"360",58.31,573.5,34.52,"Descending"
"361",58.78,574,34.53,"Descending"
"362",59.28,574.4,34.54,"Descending"
"363",59.74,574.9,34.56,"Descending"
"364",60.11,574.9,34.57,"Descending"
"365",60.54,575.1,34.58,"Descending"
"366",60.96,575.3,34.59,"Descending"
"367",60.96,575.7,34.6,"Descending"
"368",61.28,576,34.61,"Descending"
"369",61.5,575.7,34.62,"Descending"
"370",61.92,576.6,34.63,"Descending"
"371",62.28,576.5,34.64,"Descending"
"372",62.71,577,34.65,"Descending"
"373",63.05,577.7,34.67,"Descending"
"374",63.45,577.4,34.68,"Descending"
"375",63.84,577.8,34.69,"Descending"
"376",64.31,578.4,34.7,"Descending"
"377",64.75,579.3,34.71,"Descending"
"378",65.12,579,34.73,"Descending"
"379",65.07,579.3,34.73,"Descending"
"380",65.42,579.5,34.74,"Descending"
"381",65.63,579.6,34.75,"Descending"
"382",66.08,580,34.76,"Descending"
"383",66.22,580,34.77,"Descending"
"384",66.28,579.8,34.78,"Descending"
"385",66.47,580.3,34.79,"Descending"
"386",66.75,580.4,34.79,"Descending"
"387",67.09,580.7,34.81,"Descending"
"388",67.55,581.1,34.81,"Descending"
"389",67.97,581.3,34.82,"Descending"
"390",68.4,581.8,34.83,"Descending"
"391",68.87,582.3,34.85,"Descending"
"392",69.16,582.9,34.86,"Descending"
"393",69.52,583.2,34.87,"Descending"
"394",70,583.8,34.88,"Descending"
"395",70.46,584.6,34.89,"Descending"
"396",70.92,584.7,34.9,"Descending"
"397",71.22,585.1,34.91,"Descending"
"398",71.49,585.2,34.92,"Descending"
"399",71.94,585.7,34.93,"Descending"
"400",72.46,586.4,34.95,"Descending"
"401",72.84,586.8,34.96,"Descending"
"402",72.82,586.9,34.97,"Descending"
"403",73.15,587.6,34.98,"Descending"
"404",73.41,588.2,34.98,"Descending"
"405",73.29,588.6,34.99,"Descending"
"406",73.33,588,35,"Descending"
"407",73.45,588.1,35.01,"Descending"
"408",73.48,588,35.01,"Descending"
"409",73.82,588.2,35.02,"Descending"
"410",74.25,588.5,35.03,"Descending"
"411",74.55,589.1,35.04,"Descending"
"412",75.01,589.4,35.05,"Descending"
"413",75.42,589.8,35.06,"Descending"
"414",75.85,590.7,35.07,"Descending"
"415",75.89,590.8,35.07,"Descending"
"416",76.1,591,35.08,"Descending"
"417",76.27,591.8,35.09,"Descending"
"418",76.49,591.8,35.1,"Descending"
"419",76.92,591.8,35.11,"Descending"
"420",77.31,592.7,35.12,"Descending"
"421",77.72,593.1,35.13,"Descending"
"422",78.12,593.6,35.14,"Descending"
"423",78.52,594.8,35.15,"Descending"
"424",78.91,594.8,35.16,"Descending"
"425",79.29,595.8,35.17,"Descending"
"426",79.68,595.9,35.18,"Descending"
"427",80,596.4,35.19,"Descending"
"428",80.15,596.9,35.2,"Descending"
"429",80.14,596.7,35.2,"Descending"
"430",80.56,597.6,35.21,"Descending"
"431",80.84,598.1,35.22,"Descending"
"432",81.06,598.4,35.23,"Descending"
"433",81.09,599.3,35.24,"Descending"
"434",81.18,599,35.24,"Descending"
"435",81.49,599.3,35.25,"Descending"
"436",81.81,599.5,35.26,"Descending"
"437",82.18,600.2,35.26,"Descending"
"438",82.57,600.9,35.28,"Descending"
"439",82.98,601.6,35.28,"Descending"
"440",83.41,602.5,35.3,"Descending"
"441",83.8,603.4,35.31,"Descending"
"442",84.29,604.3,35.32,"Descending"
"443",84.7,604.8,35.33,"Descending"
"444",85.08,605.9,35.34,"Descending"
"445",85.52,606.6,35.35,"Descending"
"446",85.84,607.1,35.36,"Descending"
"447",85.84,608.6,35.37,"Descending"
"448",86.19,607.9,35.38,"Descending"
"449",86.46,608.7,35.39,"Descending"
"450",86.86,609.2,35.4,"Descending"
"451",87.27,610.1,35.41,"Descending"
"452",87.59,611.3,35.42,"Descending"
"453",87.97,611.7,35.43,"Descending"
"454",88.31,611.8,35.44,"Descending"
"455",88.66,612.5,35.45,"Descending"
"456",88.77,614,35.46,"Descending"
"457",89.06,613.7,35.47,"Descending"
"458",89.55,615.9,35.48,"Descending"
"459",89.86,617.4,35.49,"Descending"
"460",90.2,618,35.5,"Descending"
"461",90.07,617.7,35.51,"Descending"
"462",90.37,618.1,35.52,"Descending"
"463",90.72,618.7,35.52,"Descending"
"464",90.93,620.2,35.53,"Descending"
"465",91.16,620.1,35.54,"Descending"
"466",91.53,620.5,35.55,"Descending"
"467",91.87,621.6,35.56,"Descending"
"468",92.24,623,35.57,"Descending"
"469",92.56,623.5,35.58,"Descending"
"470",92.98,624.4,35.59,"Descending"
"471",93.43,625.7,35.6,"Descending"
"472",93.74,627.2,35.6,"Descending"
"473",94.12,628.2,35.62,"Descending"
"474",94.45,629.6,35.63,"Descending"
"475",94.78,629.8,35.64,"Descending"
"476",95.1,631.7,35.65,"Descending"
"477",95.49,632.3,35.66,"Descending"
"478",95.75,633,35.67,"Descending"
"479",95.86,634.2,35.68,"Descending"
"480",96.19,636.3,35.69,"Descending"
"481",96.53,636.5,35.69,"Descending"
"482",96.84,636.6,35.7,"Descending"
"483",97.22,638.8,35.72,"Descending"
"484",97.66,639.6,35.73,"Descending"
"485",98.06,640.7,35.74,"Descending"
"486",98.5,642,35.75,"Descending"
"487",98.88,643.5,35.76,"Descending"
"488",99.31,644.4,35.78,"Descending"
"489",99.76,647.1,35.79,"Descending"
"490",100.18,648.2,35.8,"Descending"
"491",100.61,648.5,35.81,"Descending"
"492",100.93,650.2,35.83,"Descending"
"493",101.23,652,35.83,"Descending"
"494",101.57,653.2,35.85,"Descending"
"495",101.48,653.5,35.86,"Descending"
"496",101.41,653.5,35.87,"Descending"
"497",101.45,653.6,35.88,"Descending"
"498",101.47,653.7,35.88,"Descending"
"499",101.23,653.2,35.89,"Descending"
"500",101.49,653.6,35.9,"Descending"
"501",101.63,654.1,35.9,"Descending"
"502",101.77,653.8,35.91,"Descending"
"503",102.18,654.9,35.91,"Descending"
"504",102.5,655.4,35.92,"Descending"
"505",102.84,657.6,35.93,"Descending"
"506",103.22,660.2,35.94,"Descending"
"507",103.4,659.4,35.95,"Descending"
"508",103.7,661,35.96,"Descending"
"509",104.16,662.1,35.97,"Descending"
"510",104.57,664.4,35.98,"Descending"
"511",104.93,665.2,35.99,"Descending"
"512",105.13,665.5,36,"Descending"
"513",105.52,667.3,36.01,"Descending"
"514",105.74,668.1,36.02,"Descending"
"515",105.83,668.9,36.03,"Descending"
"516",106.03,668.1,36.03,"Descending"
"517",106.28,669.4,36.04,"Descending"
"518",106.63,670.5,36.05,"Descending"
"519",106.87,671.5,36.06,"Descending"
"520",106.82,671.9,36.07,"Descending"
"521",107.21,672.1,36.07,"Descending"
"522",107.6,674.6,36.08,"Descending"
"523",107.6,675.8,36.09,"Descending"
"524",107.59,676.3,36.1,"Descending"
"525",107.64,676,36.1,"Descending"
"526",108.03,675.8,36.11,"Descending"
"527",108.59,677,36.12,"Descending"
"528",109.08,679.8,36.14,"Descending"
"529",109.6,682.1,36.14,"Descending"
"530",110.06,684.3,36.16,"Descending"
"531",110.54,685.1,36.17,"Descending"
"532",110.67,686.2,36.18,"Descending"
"533",110.76,687.1,36.19,"Descending"
"534",111.08,686.8,36.2,"Descending"
"535",111.47,688.9,36.21,"Descending"
"536",111.96,689.6,36.22,"Descending"
"537",112.33,691.2,36.23,"Descending"
"538",112.78,692.7,36.25,"Descending"
"539",113.2,694,36.26,"Descending"
"540",113.56,695.2,36.27,"Descending"
"541",114.09,696.6,36.28,"Descending"
"542",114.52,699.6,36.29,"Descending"
"543",115,701,36.31,"Descending"
"544",115.45,702.5,36.32,"Descending"
"545",115.63,704.7,36.33,"Descending"
"546",115.82,706.1,36.34,"Descending"
"547",116.1,705.4,36.35,"Descending"
"548",116.53,706.8,36.37,"Descending"
"549",116.93,709.1,36.38,"Descending"
"550",117.25,710.4,36.39,"Descending"
"551",117.63,712.3,36.4,"Descending"
"552",118.01,713.6,36.41,"Descending"
"553",118.3,715.2,36.42,"Descending"
"554",118.72,716.4,36.44,"Descending"
"555",118.95,718.2,36.45,"Descending"
"556",119.19,718.9,36.46,"Descending"
"557",119.68,720.1,36.47,"Descending"
"558",120.15,723,36.48,"Descending"
"559",120.57,723.6,36.5,"Descending"
"560",121,725.1,36.51,"Descending"
"561",121.15,727.6,36.52,"Descending"
"562",121.2,728,36.53,"Descending"
"563",121.61,727.6,36.54,"Descending"
"564",121.93,729.6,36.56,"Descending"
"565",122.2,731.5,36.57,"Descending"
"566",122.46,731.2,36.58,"Descending"
"567",122.8,731.9,36.59,"Descending"
"568",122.82,732.1,36.6,"Descending"
"569",123.16,733.3,36.6,"Descending"
"570",123.61,734.5,36.62,"Descending"
"571",123.88,735.8,36.63,"Descending"
"572",124.27,738,36.64,"Descending"
"573",124.68,739.2,36.65,"Descending"
"574",125.02,741.8,36.66,"Descending"
"575",125.27,741.8,36.67,"Descending"
"576",125.41,742.5,36.68,"Descending"
"577",125.65,743.2,36.69,"Descending"
"578",126.06,745,36.7,"Descending"
"579",126.46,745.6,36.72,"Descending"
"580",126.83,747.9,36.73,"Descending"
"581",127.06,749.1,36.74,"Descending"
"582",127.1,749.5,36.74,"Descending"
"583",127.33,749.9,36.75,"Descending"
"584",127.64,751.8,36.76,"Descending"
"585",128.02,752.8,36.77,"Descending"
"586",128.39,753.2,36.78,"Descending"
"587",128.74,755.3,36.79,"Descending"
"588",129.16,756.3,36.81,"Descending"
"589",129.53,758.9,36.82,"Descending"
"590",129.84,759,36.83,"Descending"
"591",130.19,762.1,36.84,"Descending"
"592",130.29,763.4,36.85,"Descending"
"593",130.47,763.3,36.86,"Descending"
"594",130.58,763.1,36.87,"Descending"
"595",130.8,763.4,36.88,"Descending"
"596",130.94,764.6,36.88,"Descending"
"597",131.21,764.9,36.89,"Descending"
"598",131.53,766.4,36.9,"Descending"
"599",131.87,767.3,36.91,"Descending"
"600",132.27,768.1,36.92,"Descending"
"601",132.64,769.9,36.93,"Descending"
"602",132.73,771.6,36.94,"Descending"
"603",133.2,773.2,36.95,"Descending"
"604",133.7,775.3,36.97,"Descending"
"605",134.19,776.4,36.98,"Descending"
"606",134.68,777.9,36.99,"Descending"
"607",135.01,780.1,37,"Descending"
"608",135.32,780.3,37.01,"Descending"
"609",135.6,781.7,37.02,"Descending"
"610",135.88,784,37.03,"Descending"
"611",136.26,784.2,37.04,"Descending"
"612",136.53,788.2,37.06,"Descending"
"613",137.04,787.9,37.07,"Descending"
"614",137.18,790.1,37.08,"Descending"
"615",137,789.6,37.09,"Descending"
"616",137.08,789,37.1,"Descending"
"617",137.06,788.8,37.1,"Descending"
"618",137.01,788.9,37.11,"Descending"
"619",137.43,790.2,37.12,"Descending"
"620",137.84,790.8,37.13,"Descending"
"621",138.1,791.4,37.13,"Descending"
"622",138.5,792.4,37.14,"Descending"
"623",138.79,794.3,37.15,"Descending"
"624",139.15,794.6,37.16,"Descending"
"625",139.57,796.9,37.17,"Descending"
"626",139.85,798.1,37.18,"Descending"
"627",139.85,799.2,37.19,"Descending"
"628",140.05,799,37.19,"Descending"
"629",140.12,799.9,37.2,"Descending"
"630",140.42,800.5,37.21,"Descending"
"631",140.82,801.5,37.22,"Descending"
"632",141.23,802.5,37.23,"Descending"
"633",141.52,805,37.24,"Descending"
"634",141.89,805.7,37.25,"Descending"
"635",142.23,805.7,37.26,"Descending"
"636",142.55,808.1,37.27,"Descending"
"637",142.89,810.2,37.28,"Descending"
"638",143.24,810.4,37.29,"Descending"
"639",143.62,812.6,37.3,"Descending"
"640",143.87,813.2,37.31,"Descending"
"641",143.84,813.8,37.32,"Descending"
"642",143.99,813.7,37.32,"Descending"
"643",143.73,813.5,37.33,"Descending"
"644",143.79,813.1,37.33,"Descending"
"645",143.98,814.5,37.34,"Descending"
"646",144.16,814.4,37.35,"Descending"
"647",144.5,814.7,37.36,"Descending"
"648",144.88,816.8,37.36,"Descending"
"649",145.12,817.8,37.37,"Descending"
"650",145.24,818.4,37.38,"Descending"
"651",145.36,819.3,37.39,"Descending"
"652",145.6,819.1,37.39,"Descending"
"653",145.9,820,37.4,"Descending"
"654",146.26,821.5,37.41,"Descending"
"655",146.71,823.5,37.42,"Descending"
"656",147.17,824.9,37.43,"Descending"
"657",147.7,827.4,37.44,"Descending"
"658",148.12,828.6,37.45,"Descending"
"659",148.14,828.3,37.46,"Descending"
"660",148.17,828.6,37.47,"Descending"
"661",148.46,829.1,37.48,"Descending"
"662",148.82,830.4,37.48,"Descending"
"663",149.19,833.3,37.49,"Descending"
"664",149.47,833.3,37.5,"Descending"
"665",149.75,834.1,37.51,"Descending"
"666",150.21,835.1,37.52,"Descending"
"667",150.43,836.6,37.54,"Descending"
"668",150.89,838,37.54,"Descending"
"669",151.34,840,37.55,"Descending"
"670",151.65,841.1,37.57,"Descending"
"671",152.05,842.5,37.58,"Descending"
"672",152.53,844.1,37.59,"Descending"
"673",152.92,844.6,37.6,"Descending"
