"","depth_m","cond_uscm","temp_C","direction"
"1341",214.06,1644,39.77,"Descending"
"1342",214.06,1644,39.78,"Descending"
"1343",214.04,1644,39.77,"Descending"
"1344",214.05,1644,39.78,"Descending"
"1345",214.04,1644,39.78,"Descending"
"1346",214.01,1644,39.78,"Descending"
"1347",214.05,1644,39.77,"Descending"
"1348",214.04,1643,39.77,"Descending"
"1349",214.02,1644,39.77,"Descending"
"1350",214.07,1644,39.77,"Descending"
"1351",214.01,1643,39.77,"Descending"
"1352",214.06,1643,39.78,"Descending"
"1353",214.03,1644,39.77,"Descending"
"1354",214.04,1644,39.77,"Descending"
"1355",214.06,1644,39.78,"Descending"
"1356",214.06,1643,39.78,"Descending"
"1357",214.02,1644,39.78,"Descending"
"1358",214.03,1644,39.78,"Descending"
"1359",214.06,1644,39.78,"Descending"
"1360",214.05,1644,39.78,"Descending"
"1361",214.05,1643,39.78,"Descending"
"1362",214.08,1643,39.78,"Descending"
"1363",214.05,1644,39.78,"Descending"
"1364",214.04,1644,39.77,"Descending"
"1365",214.08,1644,39.78,"Descending"
"1366",214.06,1643,39.78,"Descending"
"1367",214.02,1644,39.78,"Descending"
"1368",214.05,1644,39.77,"Descending"
"1369",214.06,1644,39.78,"Descending"
"1370",214.06,1644,39.78,"Descending"
"1371",214.05,1644,39.78,"Descending"
"1372",214.04,1644,39.78,"Descending"
"1373",214.05,1644,39.78,"Descending"
"1374",214.05,1644,39.78,"Descending"
"1375",214.06,1644,39.78,"Descending"
"1376",214.05,1644,39.78,"Descending"
"1377",214.05,1644,39.77,"Descending"
"1378",214.05,1644,39.78,"Descending"
"1379",214.05,1644,39.78,"Descending"
"1380",214.05,1645,39.78,"Descending"
"1381",214.04,1646,39.78,"Descending"
"1382",214.04,1647,39.78,"Descending"
"1383",214.05,1646,39.78,"Descending"
"1384",214.05,1647,39.78,"Descending"
"1385",214.05,1644,39.77,"Descending"
"1386",214.05,1644,39.78,"Descending"
"1387",214.04,1643,39.78,"Descending"
"1388",214.03,1644,39.78,"Descending"
"1389",214.05,1643,39.78,"Descending"
"1390",214.04,1643,39.78,"Descending"
"1391",214.03,1643,39.78,"Descending"
"1392",214.07,1643,39.78,"Descending"
"1393",214.06,1643,39.78,"Descending"
"1394",214.03,1643,39.78,"Descending"
"1395",213.99,1643,39.78,"Descending"
"1396",214.08,1643,39.78,"Descending"
"1397",214.07,1643,39.78,"Descending"
"1398",214.03,1643,39.78,"Descending"
"1399",214,1643,39.78,"Descending"
"1400",214.04,1643,39.78,"Descending"
"1401",214.06,1643,39.77,"Descending"
"1402",214.05,1643,39.78,"Descending"
"1403",214.03,1643,39.78,"Descending"
"1404",214.06,1643,39.78,"Descending"
"1405",214.05,1643,39.78,"Descending"
"1406",214.05,1643,39.78,"Descending"
"1407",214.05,1643,39.78,"Descending"
"1408",214.04,1643,39.78,"Descending"
"1409",214.05,1643,39.78,"Descending"
"1410",214.04,1643,39.78,"Descending"
"1411",214.04,1643,39.77,"Descending"
"1412",214.05,1643,39.78,"Descending"
"1413",214.06,1643,39.78,"Descending"
"1414",214.05,1643,39.78,"Descending"
"1415",214.04,1643,39.78,"Descending"
"1416",214.05,1643,39.78,"Descending"
"1417",214.05,1643,39.78,"Descending"
"1418",214.03,1643,39.78,"Descending"
"1419",214.04,1643,39.78,"Descending"
"1420",214.07,1643,39.78,"Descending"
"1421",214.05,1643,39.78,"Descending"
"1422",214.04,1643,39.78,"Descending"
"1423",214.01,1643,39.78,"Descending"
"1424",214.04,1643,39.78,"Descending"
"1425",214.06,1643,39.78,"Descending"
"1426",214.06,1643,39.78,"Descending"
"1427",214.05,1643,39.78,"Descending"
"1428",214.04,1643,39.78,"Descending"
"1429",214.04,1643,39.78,"Descending"
"1430",214.04,1643,39.77,"Descending"
"1431",214.05,1642,39.78,"Descending"
"1432",214.05,1642,39.78,"Descending"
"1433",214.05,1642,39.78,"Descending"
"1434",214.05,1642,39.78,"Descending"
"1435",214.04,1642,39.78,"Descending"
"1436",214.04,1641,39.78,"Descending"
"1437",214.05,1642,39.78,"Descending"
"1438",214.04,1642,39.78,"Descending"
"1439",214.05,1642,39.78,"Descending"
"1440",214.05,1642,39.77,"Descending"
"1441",214.05,1642,39.78,"Descending"
"1442",214.05,1642,39.78,"Descending"
"1443",214.05,1642,39.78,"Descending"
"1444",214.05,1642,39.78,"Descending"
"1445",214.05,1642,39.78,"Descending"
"1446",214.05,1642,39.78,"Descending"
"1447",214.05,1644,39.78,"Descending"
"1448",214.05,1645,39.78,"Descending"
"1449",214.05,1645,39.78,"Descending"
"1450",214.03,1645,39.78,"Descending"
"1451",214.04,1645,39.78,"Descending"
"1452",214.05,1645,39.78,"Descending"
"1453",214.04,1645,39.78,"Descending"
"1454",214.04,1645,39.78,"Descending"
"1455",214.02,1645,39.78,"Descending"
"1456",214.07,1645,39.78,"Descending"
"1457",214.04,1645,39.78,"Descending"
"1458",214.02,1645,39.78,"Descending"
"1459",214.05,1645,39.78,"Descending"
"1460",214.05,1645,39.78,"Descending"
"1461",214.05,1645,39.78,"Descending"
"1462",214.04,1645,39.78,"Descending"
"1463",214.04,1645,39.78,"Descending"
"1464",214.05,1645,39.78,"Descending"
"1465",214.05,1645,39.78,"Descending"
"1466",214.05,1645,39.78,"Descending"
"1467",214.04,1645,39.78,"Descending"
"1468",214.04,1645,39.78,"Descending"
"1469",214.04,1645,39.78,"Descending"
"1470",214.06,1645,39.78,"Descending"
"1471",214.06,1645,39.78,"Descending"
"1472",214.03,1645,39.78,"Descending"
"1473",214.05,1645,39.77,"Descending"
"1474",214.05,1645,39.78,"Descending"
"1475",214.04,1645,39.78,"Descending"
"1476",214.04,1645,39.78,"Descending"
"1477",214.04,1645,39.78,"Descending"
"1478",214.04,1641,39.78,"Descending"
"1479",214.05,1643,39.78,"Descending"
"1480",214.05,1642,39.78,"Descending"
"1481",214.05,1645,39.78,"Descending"
"1482",214.05,1645,39.77,"Descending"
"1483",214.05,1645,39.78,"Descending"
"1484",214.04,1645,39.77,"Descending"
"1485",214.05,1645,39.78,"Descending"
"1486",214.04,1645,39.78,"Descending"
"1487",214.05,1645,39.78,"Descending"
"1488",214.04,1646,39.78,"Descending"
"1489",214.05,1645,39.78,"Descending"
"1490",214.05,1645,39.78,"Descending"
"1491",214.05,1645,39.78,"Descending"
"1492",214.04,1645,39.78,"Descending"
"1493",214.04,1646,39.77,"Descending"
"1494",214.06,1645,39.78,"Descending"
"1495",214.04,1645,39.78,"Descending"
"1496",214.04,1646,39.78,"Descending"
"1497",214.03,1646,39.78,"Descending"
"1498",214.05,1646,39.77,"Descending"
"1499",214.04,1646,39.78,"Descending"
"1500",214.04,1646,39.78,"Descending"
"1501",214.05,1646,39.78,"Descending"
"1502",214.04,1646,39.78,"Descending"
"1503",214.04,1646,39.77,"Descending"
"1504",214.04,1646,39.78,"Descending"
"1505",214.04,1646,39.78,"Descending"
"1506",214.04,1646,39.78,"Descending"
"1507",214.04,1646,39.78,"Descending"
"1508",214.04,1646,39.78,"Descending"
"1509",214.05,1646,39.78,"Descending"
"1510",214.04,1646,39.77,"Descending"
"1511",214.05,1646,39.78,"Descending"
"1512",214.05,1646,39.78,"Descending"
"1513",214.04,1646,39.78,"Descending"
"1514",214.04,1646,39.78,"Descending"
"1515",214.04,1646,39.78,"Descending"
"1516",214.05,1646,39.78,"Descending"
"1517",214.05,1646,39.78,"Descending"
"1518",214.04,1645,39.78,"Descending"
"1519",214.04,1646,39.78,"Descending"
"1520",214.04,1646,39.77,"Descending"
"1521",214.04,1646,39.78,"Descending"
"1522",214.05,1646,39.78,"Descending"
"1523",214.05,1646,39.77,"Descending"
"1524",214.04,1646,39.78,"Descending"
"1525",214.04,1646,39.78,"Descending"
"1526",214.04,1646,39.78,"Descending"
"1527",214.04,1646,39.78,"Descending"
"1528",214.04,1645,39.78,"Descending"
"1529",214.04,1645,39.78,"Descending"
"1530",214.05,1646,39.78,"Descending"
"1531",214.04,1645,39.78,"Descending"
"1532",214.04,1646,39.78,"Descending"
"1533",214.05,1645,39.78,"Descending"
"1534",214.05,1645,39.78,"Descending"
"1535",214.04,1645,39.78,"Descending"
"1536",214.05,1645,39.78,"Descending"
"1537",214.05,1645,39.78,"Descending"
"1538",214.04,1645,39.77,"Descending"
"1539",214.04,1645,39.78,"Descending"
"1540",214.05,1645,39.78,"Descending"
"1541",214.04,1645,39.78,"Descending"
"1542",214.05,1646,39.78,"Descending"
"1543",214.05,1645,39.78,"Descending"
"1544",214.05,1646,39.78,"Descending"
"1545",214.04,1646,39.78,"Descending"
"1546",214.04,1646,39.77,"Descending"
"1547",214.05,1646,39.78,"Descending"
"1548",214.04,1643,39.78,"Descending"
"1549",214.04,1644,39.78,"Descending"
"1550",214.05,1645,39.78,"Descending"
"1551",214.05,1646,39.78,"Descending"
"1552",214.04,1646,39.78,"Descending"
"1553",214.05,1646,39.78,"Descending"
"1554",214.04,1646,39.78,"Descending"
"1555",214.04,1646,39.78,"Descending"
"1556",214.04,1645,39.78,"Descending"
"1557",214.05,1645,39.78,"Descending"
"1558",214.04,1645,39.78,"Descending"
"1559",214.05,1645,39.78,"Descending"
"1560",214.04,1645,39.78,"Descending"
"1561",214.05,1645,39.78,"Descending"
"1562",214.04,1645,39.78,"Descending"
"1563",214.05,1645,39.78,"Descending"
"1564",214.04,1645,39.78,"Descending"
"1565",214.05,1644,39.78,"Descending"
"1566",214.04,1644,39.78,"Descending"
"1567",214.05,1644,39.78,"Descending"
"1568",214.05,1643,39.78,"Descending"
"1569",214.04,1643,39.78,"Descending"
"1570",214.04,1643,39.78,"Descending"
"1571",214.04,1643,39.78,"Descending"
"1572",214.04,1643,39.78,"Descending"
"1573",214.04,1643,39.78,"Descending"
"1574",214.04,1643,39.78,"Descending"
"1575",214.04,1643,39.78,"Descending"
"1576",214.04,1643,39.78,"Descending"
"1577",214.03,1643,39.78,"Descending"
"1578",214.04,1643,39.78,"Descending"
"1579",214.04,1643,39.78,"Descending"
"1580",214.04,1643,39.78,"Descending"
"1581",214.04,1643,39.78,"Descending"
"1582",214.04,1643,39.78,"Descending"
"1583",214.04,1643,39.78,"Descending"
"1584",214.05,1643,39.78,"Descending"
"1585",214.04,1643,39.78,"Descending"
"1586",214.04,1643,39.78,"Descending"
"1587",214.04,1643,39.78,"Descending"
"1588",214.04,1643,39.78,"Descending"
"1589",214.04,1643,39.78,"Descending"
"1590",214.05,1643,39.78,"Descending"
"1591",214.04,1643,39.78,"Descending"
"1592",214.04,1643,39.78,"Descending"
"1593",214.04,1643,39.78,"Descending"
"1594",214.04,1643,39.78,"Descending"
"1595",214.05,1643,39.78,"Descending"
"1596",214.04,1643,39.78,"Descending"
"1597",214.04,1643,39.77,"Descending"
"1598",214.04,1643,39.78,"Descending"
"1599",214.04,1643,39.78,"Descending"
"1600",214.04,1643,39.78,"Descending"
"1601",214.04,1643,39.78,"Descending"
"1602",214.04,1644,39.78,"Descending"
"1603",214.04,1644,39.78,"Descending"
"1604",214.04,1644,39.78,"Descending"
"1605",214.04,1644,39.78,"Descending"
"1606",214.04,1643,39.78,"Descending"
"1607",214.04,1644,39.78,"Descending"
"1608",214.04,1643,39.77,"Descending"
"1609",214.04,1643,39.78,"Descending"
"1610",214.04,1646,39.78,"Descending"
"1611",214.04,1646,39.78,"Descending"
"1612",214.05,1646,39.78,"Descending"
"1613",214.04,1646,39.78,"Descending"
"1614",214.04,1646,39.77,"Descending"
"1615",214.04,1646,39.77,"Descending"
"1616",214.04,1646,39.77,"Descending"
"1617",214.04,1646,39.78,"Descending"
"1618",214.04,1646,39.78,"Descending"
"1619",214.04,1646,39.77,"Descending"
"1620",214.04,1646,39.78,"Descending"
"1621",214.04,1646,39.78,"Descending"
"1622",214.04,1646,39.77,"Descending"
"1623",214.05,1646,39.77,"Descending"
"1624",214.04,1646,39.77,"Descending"
"1625",214.04,1646,39.78,"Descending"
"1626",214.04,1646,39.78,"Descending"
"1627",214.04,1646,39.78,"Descending"
"1628",214.04,1646,39.78,"Descending"
"1629",214.04,1646,39.78,"Descending"
"1630",214.04,1646,39.78,"Descending"
"1631",214.05,1646,39.78,"Descending"
"1632",214.05,1646,39.78,"Descending"
"1633",214.04,1646,39.78,"Descending"
"1634",214.04,1646,39.78,"Descending"
"1635",214.04,1645,39.77,"Descending"
"1636",214.04,1646,39.78,"Descending"
"1637",214.04,1645,39.78,"Descending"
"1638",214.05,1646,39.78,"Descending"
"1639",214.04,1645,39.78,"Descending"
"1640",214.04,1646,39.77,"Descending"
"1641",214.04,1645,39.78,"Descending"
"1642",214.04,1645,39.78,"Descending"
"1643",214.04,1644,39.77,"Descending"
"1644",214.04,1644,39.78,"Descending"
"1645",214.04,1644,39.78,"Descending"
"1646",214.04,1644,39.78,"Descending"
"1647",214.04,1644,39.78,"Descending"
"1648",214.04,1646,39.78,"Descending"
"1649",214.04,1646,39.77,"Descending"
"1650",214.04,1645,39.78,"Descending"
"1651",214.04,1646,39.78,"Descending"
"1652",214.04,1646,39.78,"Descending"
"1653",214.04,1646,39.78,"Descending"
"1654",214.04,1646,39.77,"Descending"
"1655",214.04,1646,39.78,"Descending"
"1656",214.04,1645,39.78,"Descending"
"1657",214.04,1645,39.78,"Descending"
"1658",214.04,1645,39.78,"Descending"
"1659",214.04,1646,39.78,"Descending"
"1660",214.04,1646,39.78,"Descending"
"1661",214.04,1646,39.77,"Descending"
"1662",214.04,1646,39.78,"Descending"
"1663",214.04,1646,39.77,"Descending"
"1664",214.04,1646,39.78,"Descending"
"1665",214.04,1645,39.78,"Descending"
"1666",214.04,1646,39.78,"Descending"
"1667",214.04,1646,39.78,"Descending"
"1668",214.04,1646,39.78,"Descending"
"1669",214.04,1646,39.78,"Descending"
"1670",214.04,1645,39.78,"Descending"
"1671",214.04,1646,39.78,"Descending"
"1672",214.04,1646,39.78,"Descending"
"1673",214.04,1646,39.78,"Descending"
"1674",214.04,1646,39.78,"Descending"
"1675",214.04,1646,39.78,"Descending"
"1676",214.04,1645,39.77,"Descending"
"1677",214.04,1646,39.78,"Descending"
"1678",214.04,1645,39.77,"Descending"
"1679",214.04,1646,39.77,"Descending"
"1680",214.04,1645,39.78,"Descending"
"1681",214.04,1645,39.78,"Descending"
"1682",214.04,1646,39.78,"Descending"
"1683",214.04,1646,39.77,"Descending"
"1684",214.04,1646,39.77,"Descending"
"1685",214.03,1646,39.78,"Descending"
"1686",214.04,1645,39.78,"Descending"
"1687",214.04,1646,39.78,"Descending"
"1688",214.04,1646,39.78,"Descending"
"1689",214.04,1645,39.77,"Descending"
"1690",214.04,1645,39.78,"Descending"
"1691",214.04,1645,39.77,"Descending"
"1692",214.04,1645,39.78,"Descending"
"1693",214.04,1645,39.77,"Descending"
"1694",214.04,1645,39.78,"Descending"
"1695",214.04,1645,39.77,"Descending"
"1696",214.04,1645,39.78,"Descending"
"1697",214.04,1644,39.77,"Descending"
"1698",214.04,1645,39.78,"Descending"
"1699",214.04,1645,39.78,"Descending"
"1700",214.03,1646,39.77,"Descending"
"1701",214.04,1643,39.78,"Descending"
"1702",214.04,1643,39.77,"Descending"
"1703",214.03,1643,39.77,"Descending"
"1704",214.03,1643,39.78,"Descending"
"1705",214.04,1646,39.78,"Descending"
"1706",214.04,1645,39.78,"Descending"
"1707",214.03,1645,39.77,"Descending"
"1708",214.04,1644,39.78,"Descending"
"1709",214.03,1644,39.78,"Descending"
"1710",214.04,1643,39.78,"Descending"
"1711",214.03,1643,39.78,"Descending"
"1712",214.03,1644,39.77,"Descending"
"1713",214.04,1643,39.78,"Descending"
"1714",214.04,1646,39.78,"Descending"
"1715",214.04,1645,39.78,"Descending"
"1716",214.04,1645,39.78,"Descending"
"1717",214.04,1646,39.78,"Descending"
"1718",214.04,1645,39.78,"Descending"
"1719",214.04,1645,39.78,"Descending"
"1720",214.03,1645,39.77,"Descending"
"1721",214.04,1645,39.77,"Descending"
"1722",214.04,1644,39.78,"Descending"
"1723",214.04,1646,39.78,"Descending"
"1724",214.03,1645,39.77,"Descending"
"1725",214.03,1643,39.78,"Descending"
"1726",214.03,1645,39.78,"Descending"
"1727",214.04,1643,39.78,"Descending"
"1728",214.03,1641,39.78,"Descending"
"1729",214.03,1641,39.78,"Descending"
"1730",214.03,1643,39.78,"Descending"
"1731",214.03,1645,39.78,"Descending"
"1732",214.04,1646,39.78,"Descending"
"1733",214.04,1644,39.78,"Descending"
"1734",214.04,1644,39.78,"Descending"
"1735",214.03,1644,39.78,"Descending"
"1736",214.03,1644,39.78,"Descending"
"1737",214.04,1647,39.78,"Descending"
"1738",214.04,1644,39.77,"Descending"
"1739",214.03,1646,39.77,"Descending"
"1740",214.04,1646,39.78,"Descending"
"1741",214.04,1646,39.77,"Descending"
"1742",214.04,1644,39.78,"Descending"
"1743",214.04,1645,39.78,"Descending"
"1744",214.03,1646,39.78,"Descending"
"1745",214.03,1643,39.77,"Descending"
"1746",214.03,1645,39.78,"Descending"
"1747",214.03,1644,39.78,"Descending"
"1748",214.03,1645,39.78,"Descending"
"1749",214.04,1645,39.78,"Descending"
"1750",214.04,1645,39.78,"Descending"
"1751",214.03,1643,39.78,"Descending"
"1752",214.03,1646,39.78,"Descending"
"1753",214.03,1646,39.77,"Descending"
"1754",214.03,1645,39.77,"Descending"
"1755",214.03,1644,39.78,"Descending"
"1756",214.03,1645,39.78,"Descending"
"1757",214.04,1645,39.77,"Descending"
"1758",214.03,1646,39.78,"Descending"
"1759",214.04,1646,39.78,"Descending"
"1760",214.04,1645,39.78,"Descending"
"1761",214.03,1646,39.77,"Descending"
"1762",214.04,1645,39.78,"Descending"
"1763",214.03,1645,39.77,"Descending"
"1764",214.03,1646,39.77,"Descending"
"1765",214.03,1645,39.78,"Descending"
"1766",214.04,1644,39.78,"Descending"
"1767",214.04,1645,39.77,"Descending"
"1768",214.03,1646,39.78,"Descending"
"1769",214.03,1646,39.78,"Descending"
"1770",214.04,1646,39.77,"Descending"
"1771",214.03,1645,39.77,"Descending"
"1772",214.03,1644,39.77,"Descending"
"1773",214.03,1644,39.77,"Descending"
"1774",214.04,1647,39.78,"Descending"
"1775",214.04,1645,39.77,"Descending"
"1776",214.04,1646,39.78,"Descending"
"1777",214.03,1645,39.78,"Descending"
"1778",214.03,1645,39.78,"Descending"
"1779",214.04,1642,39.78,"Descending"
"1780",214.03,1641,39.78,"Descending"
"1781",214.04,1642,39.77,"Descending"
"1782",214.03,1641,39.78,"Descending"
"1783",214.03,1642,39.78,"Descending"
"1784",214.03,1642,39.77,"Descending"
"1785",214.03,1642,39.78,"Descending"
"1786",214.04,1642,39.78,"Descending"
"1787",214.03,1646,39.78,"Descending"
"1788",214.03,1643,39.78,"Descending"
"1789",214.03,1646,39.77,"Descending"
"1790",214.03,1645,39.78,"Descending"
"1791",214.03,1645,39.77,"Descending"
"1792",214.04,1641,39.78,"Descending"
"1793",214.04,1642,39.78,"Descending"
"1794",214.03,1644,39.78,"Descending"
"1795",214.03,1644,39.78,"Descending"
"1796",214.03,1644,39.78,"Descending"
"1797",214.04,1643,39.78,"Descending"
"1798",214.04,1644,39.77,"Descending"
"1799",214.03,1645,39.78,"Descending"
"1800",214.03,1642,39.78,"Descending"
"1801",214.03,1641,39.77,"Descending"
"1802",214.04,1641,39.78,"Descending"
"1803",214.03,1642,39.77,"Descending"
"1804",214.03,1645,39.78,"Descending"
"1805",214.03,1643,39.77,"Descending"
"1806",214.04,1644,39.77,"Descending"
"1807",214.03,1642,39.78,"Descending"
"1808",214.04,1642,39.78,"Descending"
"1809",214.03,1642,39.78,"Descending"
"1810",214.03,1642,39.77,"Descending"
"1811",214.03,1642,39.77,"Descending"
"1812",214.03,1642,39.78,"Descending"
"1813",214.03,1642,39.78,"Descending"
"1814",214.04,1642,39.78,"Descending"
"1815",214.03,1642,39.78,"Descending"
"1816",214.03,1642,39.78,"Descending"
"1817",214.03,1641,39.78,"Descending"
"1818",214.03,1642,39.78,"Descending"
"1819",214.03,1642,39.77,"Descending"
"1820",214.03,1641,39.78,"Descending"
"1821",214.03,1641,39.78,"Descending"
"1822",214.03,1642,39.78,"Descending"
"1823",214.03,1642,39.77,"Descending"
"1824",214.03,1642,39.78,"Descending"
"1825",214.03,1641,39.78,"Descending"
"1826",214.03,1642,39.77,"Descending"
"1827",214.03,1642,39.78,"Descending"
"1828",214.04,1644,39.78,"Descending"
"1829",214.03,1644,39.77,"Descending"
"1830",214.03,1645,39.77,"Descending"
"1831",214.03,1645,39.77,"Descending"
"1832",214.03,1645,39.78,"Descending"
"1833",214.03,1645,39.77,"Descending"
"1834",214.03,1645,39.77,"Descending"
"1835",214.03,1645,39.78,"Descending"
"1836",214.03,1645,39.77,"Descending"
"1837",214.03,1645,39.78,"Descending"
"1838",214.03,1645,39.78,"Descending"
"1839",214.03,1645,39.77,"Descending"
"1840",214.03,1645,39.78,"Descending"
"1841",214.03,1644,39.78,"Descending"
"1842",214.03,1645,39.77,"Descending"
"1843",214.03,1645,39.77,"Descending"
"1844",214.03,1645,39.78,"Descending"
"1845",214.04,1645,39.78,"Descending"
"1846",214.03,1645,39.78,"Descending"
"1847",214.03,1645,39.77,"Descending"
"1848",214.03,1645,39.77,"Descending"
"1849",214.03,1645,39.77,"Descending"
"1850",214.03,1645,39.77,"Descending"
"1851",214.03,1645,39.77,"Descending"
"1852",214.03,1645,39.77,"Descending"
"1853",214.03,1645,39.77,"Descending"
"1854",214.03,1645,39.78,"Descending"
"1855",214.03,1644,39.77,"Descending"
"1856",214.03,1645,39.77,"Descending"
"1857",214.03,1645,39.77,"Descending"
"1858",214.03,1645,39.77,"Descending"
"1859",214.03,1644,39.77,"Descending"
"1860",214.03,1644,39.77,"Descending"
"1861",214.03,1646,39.77,"Descending"
"1862",214.03,1645,39.77,"Descending"
"1863",214.04,1645,39.77,"Descending"
"1864",214.03,1644,39.77,"Descending"
"1865",214.03,1644,39.77,"Descending"
"1866",214.03,1645,39.77,"Descending"
"1867",214.03,1645,39.77,"Descending"
"1868",214.03,1645,39.77,"Descending"
"1869",214.03,1645,39.77,"Descending"
"1870",214.03,1645,39.77,"Descending"
"1871",214.03,1645,39.78,"Descending"
"1872",214.03,1645,39.77,"Descending"
"1873",214.03,1644,39.77,"Descending"
"1874",214.03,1644,39.77,"Descending"
"1875",214.03,1645,39.77,"Descending"
"1876",214.02,1645,39.77,"Descending"
"1877",214.03,1645,39.78,"Descending"
"1878",214.03,1645,39.77,"Descending"
"1879",214.03,1645,39.77,"Descending"
"1880",214.04,1645,39.78,"Descending"
"1881",214.03,1645,39.77,"Descending"
"1882",214.03,1645,39.77,"Descending"
"1883",214.03,1645,39.77,"Descending"
"1884",214.03,1645,39.77,"Descending"
"1885",214.03,1645,39.77,"Descending"
"1886",214.03,1645,39.77,"Descending"
"1887",214.03,1645,39.77,"Descending"
"1888",214.03,1645,39.77,"Descending"
"1889",214.02,1645,39.77,"Descending"
"1890",214.03,1645,39.77,"Descending"
"1891",214.02,1645,39.77,"Descending"
"1892",214.03,1645,39.77,"Descending"
"1893",214.03,1646,39.77,"Descending"
"1894",214.02,1645,39.77,"Descending"
"1895",214.03,1645,39.77,"Descending"
"1896",214.03,1642,39.77,"Descending"
"1897",214.03,1644,39.78,"Descending"
"1898",214.03,1644,39.77,"Descending"
"1899",214.02,1644,39.77,"Descending"
"1900",214.02,1644,39.77,"Descending"
"1901",214.03,1645,39.78,"Descending"
"1902",214.02,1645,39.77,"Descending"
"1903",214.03,1645,39.77,"Descending"
"1904",214.03,1645,39.78,"Descending"
"1905",214.03,1645,39.78,"Descending"
"1906",214.03,1645,39.78,"Descending"
"1907",214.03,1645,39.77,"Descending"
"1908",214.02,1645,39.77,"Descending"
"1909",214.03,1645,39.77,"Descending"
"1910",214.03,1645,39.77,"Descending"
"1911",214.02,1645,39.77,"Descending"
"1912",214.03,1642,39.77,"Descending"
"1913",214.03,1642,39.78,"Descending"
"1914",214.03,1642,39.78,"Descending"
"1915",214.03,1643,39.78,"Descending"
"1916",214.03,1645,39.77,"Descending"
"1917",214.03,1644,39.77,"Descending"
"1918",214.02,1644,39.77,"Descending"
"1919",214.02,1645,39.77,"Descending"
"1920",214.03,1644,39.77,"Descending"
"1921",214.03,1644,39.77,"Descending"
"1922",214.02,1643,39.77,"Descending"
"1923",214.03,1645,39.78,"Descending"
"1924",214.03,1643,39.77,"Descending"
"1925",214.03,1643,39.77,"Descending"
"1926",214.03,1643,39.77,"Descending"
"1927",214.03,1645,39.78,"Descending"
"1928",214.03,1645,39.77,"Descending"
"1929",214.03,1645,39.77,"Descending"
"1930",214.03,1645,39.77,"Descending"
"1931",214.03,1645,39.77,"Descending"
"1932",214.03,1645,39.78,"Descending"
"1933",214.03,1645,39.77,"Descending"
"1934",214.03,1645,39.77,"Descending"
"1935",214.02,1644,39.77,"Descending"
"1936",214.03,1645,39.77,"Descending"
"1937",214.03,1645,39.77,"Descending"
"1938",214.02,1644,39.77,"Descending"
"1939",214.03,1644,39.77,"Descending"
"1940",214.03,1644,39.77,"Descending"
"1941",214.03,1645,39.78,"Descending"
"1942",214.03,1644,39.77,"Descending"
"1943",214.02,1644,39.77,"Descending"
"1944",214.03,1644,39.77,"Descending"
"1945",214.03,1644,39.77,"Descending"
"1946",214.03,1644,39.77,"Descending"
"1947",214.03,1644,39.77,"Descending"
"1948",214.03,1644,39.77,"Descending"
"1949",214.02,1644,39.77,"Descending"
"1950",214.02,1644,39.77,"Descending"
"1951",214.03,1644,39.77,"Descending"
"1952",214.02,1644,39.77,"Descending"
"1953",214.02,1644,39.77,"Descending"
"1954",214.02,1644,39.77,"Descending"
"1955",214.03,1644,39.77,"Descending"
"1956",214.02,1645,39.77,"Descending"
"1957",214.03,1644,39.77,"Descending"
"1958",214.03,1644,39.78,"Descending"
"1959",214.03,1644,39.77,"Descending"
"1960",214.02,1645,39.77,"Descending"
"1961",214.03,1644,39.77,"Descending"
"1962",214.02,1645,39.77,"Descending"
"1963",214.02,1645,39.77,"Descending"
"1964",214.02,1645,39.77,"Descending"
"1965",214.02,1644,39.77,"Descending"
"1966",214.02,1645,39.77,"Descending"
"1967",214.03,1644,39.77,"Descending"
"1968",214.02,1645,39.77,"Descending"
"1969",214.02,1645,39.77,"Descending"
"1970",214.02,1644,39.77,"Descending"
"1971",214.02,1645,39.77,"Descending"
"1972",214.02,1644,39.77,"Descending"
"1973",214.02,1644,39.77,"Descending"
"1974",214.02,1644,39.77,"Descending"
"1975",214.02,1644,39.77,"Descending"
"1976",214.02,1645,39.77,"Descending"
"1977",214.02,1644,39.77,"Descending"
"1978",214.02,1644,39.77,"Descending"
"1979",214.02,1644,39.77,"Descending"
"1980",214.02,1644,39.78,"Descending"
"1981",214.02,1644,39.78,"Descending"
"1982",214.03,1644,39.77,"Descending"
"1983",214.02,1644,39.77,"Descending"
"1984",214.03,1644,39.78,"Descending"
"1985",214.02,1644,39.77,"Descending"
"1986",214.02,1644,39.77,"Descending"
"1987",214.02,1644,39.77,"Descending"
"1988",214.02,1644,39.77,"Descending"
"1989",214.03,1645,39.77,"Descending"
"1990",214.02,1644,39.77,"Descending"
"1991",214.03,1644,39.77,"Descending"
"1992",214.02,1644,39.77,"Descending"
"1993",214.02,1644,39.77,"Descending"
"1994",214.03,1644,39.77,"Descending"
"1995",214.02,1644,39.77,"Descending"
"1996",214.02,1644,39.77,"Descending"
"1997",214.03,1644,39.77,"Descending"
"1998",214.02,1644,39.77,"Descending"
"1999",214.02,1644,39.77,"Descending"
"2000",214.02,1644,39.77,"Descending"
"2001",214.03,1644,39.77,"Descending"
"2002",214.02,1644,39.77,"Descending"
"2003",214.02,1644,39.77,"Descending"
"2004",214.03,1645,39.77,"Descending"
"2005",214.02,1644,39.77,"Descending"
