"","depth_m","cond_uscm","pH","temp_C","direction"
"2621",102.98,612.1,10.41,36.76,"Ascending"
"2622",102.51,611.7,10.39,36.74,"Ascending"
"2623",102.04,611.5,10.39,36.73,"Ascending"
"2624",101.8,611.1,10.39,36.72,"Ascending"
"2625",101.28,610.8,10.38,36.7,"Ascending"
"2626",100.8,610.4,10.37,36.69,"Ascending"
"2627",100.24,610,10.37,36.67,"Ascending"
"2628",99.74,609.6,10.35,36.66,"Ascending"
"2629",99.27,609.4,10.35,36.65,"Ascending"
"2630",98.71,609.1,10.34,36.63,"Ascending"
"2631",98.19,608.9,10.33,36.62,"Ascending"
"2632",97.53,608.7,10.33,36.61,"Ascending"
"2633",97.14,608.6,10.31,36.59,"Ascending"
"2634",96.79,608.6,10.32,36.58,"Ascending"
"2635",96.19,608.6,10.31,36.56,"Ascending"
"2636",95.56,608.6,10.31,36.54,"Ascending"
"2637",95.13,608.7,10.3,36.53,"Ascending"
"2638",94.78,608.5,10.3,36.52,"Ascending"
"2639",94.31,608.6,10.3,36.5,"Ascending"
"2640",93.81,608.6,10.29,36.49,"Ascending"
"2641",93.44,608.6,10.29,36.47,"Ascending"
"2642",92.96,608.6,10.28,36.46,"Ascending"
"2643",92.34,608.8,10.29,36.45,"Ascending"
"2644",91.84,608.8,10.28,36.43,"Ascending"
"2645",91.4,608.9,10.28,36.42,"Ascending"
"2646",91.09,608.9,10.27,36.4,"Ascending"
"2647",90.36,609,10.26,36.39,"Ascending"
"2648",90.08,609,10.26,36.38,"Ascending"
"2649",89.61,609,10.27,36.36,"Ascending"
"2650",89.43,609,10.26,36.35,"Ascending"
"2651",88.99,609.1,10.25,36.34,"Ascending"
"2652",88.42,609.1,10.25,36.32,"Ascending"
"2653",87.75,609.1,10.26,36.31,"Ascending"
"2654",87.17,609.1,10.24,36.3,"Ascending"
"2655",86.64,609.2,10.24,36.29,"Ascending"
"2656",86.06,609.4,10.24,36.27,"Ascending"
"2657",85.8,609.5,10.24,36.26,"Ascending"
"2658",85.49,609.7,10.22,36.24,"Ascending"
"2659",85.31,609.6,10.23,36.23,"Ascending"
"2660",84.77,609.9,10.23,36.22,"Ascending"
"2661",84.22,610.1,10.22,36.21,"Ascending"
"2662",83.57,610.3,10.21,36.19,"Ascending"
"2663",82.91,610.6,10.22,36.18,"Ascending"
"2664",82.44,610.9,10.2,36.16,"Ascending"
"2665",82.26,611.1,10.18,36.15,"Ascending"
"2666",81.79,611.3,10.18,36.14,"Ascending"
"2667",81.23,611.5,10.17,36.12,"Ascending"
"2668",80.76,611.7,10.17,36.11,"Ascending"
"2669",80.54,612.1,10.16,36.1,"Ascending"
"2670",80.01,612.5,10.16,36.09,"Ascending"
"2671",79.57,612.8,10.16,36.07,"Ascending"
"2672",79.23,612.9,10.16,36.06,"Ascending"
"2673",78.73,613.2,10.16,36.05,"Ascending"
"2674",78.2,613.6,10.15,36.03,"Ascending"
"2675",77.88,613.9,10.15,36.02,"Ascending"
"2676",77.53,614.2,10.15,36.01,"Ascending"
"2677",77.04,614.7,10.14,36,"Ascending"
"2678",76.88,614.9,10.15,35.99,"Ascending"
"2679",76.21,615.1,10.14,35.97,"Ascending"
"2680",75.58,615.6,10.13,35.96,"Ascending"
"2681",75.12,616.2,10.13,35.95,"Ascending"
"2682",74.6,616.7,10.13,35.94,"Ascending"
"2683",74.17,617.1,10.13,35.93,"Ascending"
"2684",73.87,617.4,10.13,35.91,"Ascending"
"2685",73.72,617.6,10.13,35.9,"Ascending"
"2686",73.1,617.9,10.13,35.89,"Ascending"
"2687",72.51,618.2,10.13,35.88,"Ascending"
"2688",72.05,618.9,10.13,35.86,"Ascending"
"2689",72.08,618.9,10.13,35.86,"Ascending"
"2690",71.54,619.2,10.13,35.84,"Ascending"
"2691",70.89,619.6,10.13,35.83,"Ascending"
"2692",70.55,619.9,10.13,35.82,"Ascending"
"2693",69.96,620.5,10.13,35.81,"Ascending"
"2694",69.47,621.1,10.12,35.79,"Ascending"
"2695",69.03,621.4,10.12,35.78,"Ascending"
"2696",68.6,621.6,10.12,35.77,"Ascending"
"2697",68.1,622.2,10.11,35.76,"Ascending"
"2698",67.73,622.6,10.11,35.75,"Ascending"
"2699",67.36,622.8,10.11,35.74,"Ascending"
"2700",66.86,623.2,10.1,35.72,"Ascending"
"2701",66.37,623.6,10.1,35.71,"Ascending"
"2702",66.04,624,10.1,35.7,"Ascending"
"2703",65.57,624.2,10.09,35.69,"Ascending"
"2704",65.25,624.4,10.09,35.68,"Ascending"
"2705",64.92,624.9,10.08,35.67,"Ascending"
"2706",64.45,625.2,10.08,35.66,"Ascending"
"2707",63.9,625.5,10.06,35.65,"Ascending"
"2708",63.49,625.6,10.06,35.64,"Ascending"
"2709",63.29,626.2,10.06,35.63,"Ascending"
"2710",62.89,626.6,10.05,35.62,"Ascending"
"2711",62.25,627.1,10.03,35.61,"Ascending"
"2712",61.6,628.3,10.01,35.59,"Ascending"
"2713",60.97,629,10,35.58,"Ascending"
"2714",60.57,630.1,9.98,35.57,"Ascending"
"2715",60.24,631.3,9.97,35.56,"Ascending"
"2716",59.56,632.6,9.93,35.55,"Ascending"
"2717",59.14,635,9.92,35.54,"Ascending"
"2718",59.23,635.6,9.91,35.53,"Ascending"
"2719",58.69,636.1,9.87,35.52,"Ascending"
"2720",58.4,638,9.86,35.51,"Ascending"
"2721",57.94,638.4,9.85,35.5,"Ascending"
"2722",57.42,641.2,9.82,35.49,"Ascending"
"2723",56.86,643.8,9.78,35.48,"Ascending"
"2724",56.61,644.9,9.77,35.47,"Ascending"
"2725",56.44,646.1,9.76,35.46,"Ascending"
"2726",56.05,646.9,9.74,35.45,"Ascending"
"2727",55.49,648.1,9.72,35.44,"Ascending"
"2728",54.82,650.2,9.68,35.43,"Ascending"
"2729",54.26,652,9.66,35.42,"Ascending"
"2730",53.94,653.5,9.62,35.41,"Ascending"
"2731",53.66,654.5,9.61,35.4,"Ascending"
"2732",53.41,655.3,9.6,35.4,"Ascending"
"2733",53.13,656.3,9.58,35.38,"Ascending"
"2734",52.54,657.6,9.58,35.37,"Ascending"
"2735",52.12,659.3,9.55,35.36,"Ascending"
"2736",51.72,660.6,9.53,35.35,"Ascending"
"2737",51.29,661.7,9.5,35.34,"Ascending"
"2738",50.86,663.2,9.48,35.33,"Ascending"
"2739",50.84,663.5,9.48,35.33,"Ascending"
"2740",50.79,664.2,9.48,35.32,"Ascending"
"2741",50.78,664.2,9.46,35.31,"Ascending"
"2742",50.62,664.3,9.47,35.31,"Ascending"
"2743",49.9,665.1,9.42,35.3,"Ascending"
"2744",49.24,666.7,9.39,35.29,"Ascending"
"2745",48.84,668.2,9.36,35.28,"Ascending"
"2746",48.37,669.7,9.34,35.27,"Ascending"
"2747",47.77,671.1,9.33,35.26,"Ascending"
"2748",47.09,672.7,9.3,35.25,"Ascending"
"2749",46.72,674.4,9.28,35.24,"Ascending"
"2750",46.33,674.9,9.27,35.23,"Ascending"
"2751",45.82,676,9.26,35.22,"Ascending"
"2752",45.64,676.8,9.24,35.21,"Ascending"
"2753",45.26,677.6,9.23,35.2,"Ascending"
"2754",44.67,678.3,9.21,35.19,"Ascending"
"2755",44.03,679.6,9.19,35.19,"Ascending"
"2756",43.64,680.2,9.17,35.17,"Ascending"
"2757",43.29,680.7,9.15,35.17,"Ascending"
"2758",42.81,681.4,9.14,35.16,"Ascending"
"2759",42.3,682.4,9.14,35.15,"Ascending"
"2760",41.68,683.7,9.12,35.14,"Ascending"
"2761",41.28,685.6,9.11,35.13,"Ascending"
"2762",40.86,686.4,9.1,35.12,"Ascending"
"2763",40.42,687.4,9.09,35.11,"Ascending"
"2764",39.98,688.9,9.08,35.11,"Ascending"
"2765",39.71,690.2,9.04,35.1,"Ascending"
"2766",39.16,691.4,9.03,35.09,"Ascending"
"2767",38.8,692.2,9.02,35.08,"Ascending"
"2768",38.33,693.6,9,35.07,"Ascending"
"2769",37.76,695,8.98,35.06,"Ascending"
"2770",37.22,696.7,8.96,35.05,"Ascending"
"2771",36.59,697.9,8.94,35.05,"Ascending"
"2772",35.97,699.6,8.92,35.03,"Ascending"
"2773",35.38,700.7,8.9,35.03,"Ascending"
"2774",34.82,701.6,8.9,35.01,"Ascending"
"2775",34.22,702.4,8.9,35.01,"Ascending"
"2776",33.87,703,8.89,35,"Ascending"
"2777",33.85,703.3,8.89,34.99,"Ascending"
"2778",33.5,703.4,8.88,34.99,"Ascending"
"2779",33.01,703.8,8.87,34.98,"Ascending"
"2780",32.44,704.5,8.87,34.97,"Ascending"
"2781",31.93,705.1,8.86,34.96,"Ascending"
"2782",31.59,705.4,8.85,34.96,"Ascending"
"2783",31.01,705.8,8.84,34.95,"Ascending"
"2784",30.42,706.5,8.83,34.94,"Ascending"
"2785",29.79,707.4,8.82,34.94,"Ascending"
"2786",29.05,708.2,8.8,34.93,"Ascending"
"2787",28.44,709.1,8.79,34.92,"Ascending"
"2788",27.83,710.1,8.78,34.91,"Ascending"
"2789",27.41,710.5,8.76,34.9,"Ascending"
"2790",26.93,710.8,8.75,34.9,"Ascending"
"2791",26.32,711.5,8.74,34.89,"Ascending"
"2792",25.79,712,8.73,34.88,"Ascending"
"2793",25.09,712.2,8.71,34.87,"Ascending"
"2794",24.41,712.4,8.7,34.87,"Ascending"
"2795",23.82,712.4,8.68,34.86,"Ascending"
"2796",23.38,712.3,8.67,34.85,"Ascending"
"2797",22.85,712.3,8.67,34.85,"Ascending"
"2798",22.19,712.2,8.67,34.84,"Ascending"
"2799",21.66,712.1,8.67,34.83,"Ascending"
"2800",20.96,712.1,8.65,34.82,"Ascending"
"2801",20.47,711.9,8.65,34.82,"Ascending"
"2802",19.82,711.9,8.65,34.81,"Ascending"
"2803",19.32,711.7,8.64,34.81,"Ascending"
"2804",18.79,711.7,8.63,34.8,"Ascending"
"2805",18.48,711.4,8.64,34.8,"Ascending"
"2806",17.92,711.3,8.62,34.79,"Ascending"
"2807",17.15,711.1,8.61,34.78,"Ascending"
"2808",16.49,710.7,8.6,34.78,"Ascending"
"2809",15.75,710.4,8.6,34.77,"Ascending"
"2810",15.02,710,8.59,34.76,"Ascending"
"2811",14.46,709.5,8.59,34.76,"Ascending"
"2812",14.08,709.3,8.59,34.76,"Ascending"
"2813",13.68,708.9,8.59,34.76,"Ascending"
"2814",13.27,708.6,8.58,34.75,"Ascending"
"2815",12.72,708.1,8.57,34.75,"Ascending"
"2816",12.29,707.8,8.56,34.74,"Ascending"
"2817",11.92,707.4,8.56,34.74,"Ascending"
"2818",11.37,706.9,8.55,34.73,"Ascending"
"2819",10.78,706.3,8.54,34.73,"Ascending"
"2820",10.19,705.8,8.53,34.73,"Ascending"
"2821",9.66,705.2,8.52,34.73,"Ascending"
"2822",9.12,704.7,8.52,34.73,"Ascending"
"2823",8.61,704.5,8.52,34.72,"Ascending"
"2824",8.19,704.2,8.52,34.72,"Ascending"
"2825",7.83,703.6,8.51,34.72,"Ascending"
"2826",7.37,703.2,8.49,34.72,"Ascending"
"2827",6.92,702.8,8.48,34.72,"Ascending"
"2828",6.3,702.3,8.47,34.72,"Ascending"
"2829",5.72,702,8.47,34.72,"Ascending"
"2830",5.13,701.7,8.45,34.72,"Ascending"
"2831",4.79,701.4,8.45,34.72,"Ascending"
"2832",4.24,701.2,8.44,34.72,"Ascending"
"2833",3.84,700.8,8.45,34.72,"Ascending"
"2834",3.45,700.7,8.45,34.71,"Ascending"
"2835",3.02,700.5,8.44,34.71,"Ascending"
"2836",2.44,699.8,8.43,34.71,"Ascending"
"2837",1.87,699,8.42,34.71,"Ascending"
"2838",1.23,698.1,8.41,34.7,"Ascending"
"2839",0.65,697.9,8.39,34.69,"Ascending"
