"","depth_m","cond_uscm","pH","temp_C","direction"
"1121",176.58,400.6,7.03,38.34,"Descending"
"1122",176.81,401.2,7.03,38.35,"Descending"
"1123",177.06,401.8,7.03,38.36,"Descending"
"1124",177.28,402.5,7.04,38.36,"Descending"
"1125",177.53,403,7.03,38.37,"Descending"
"1126",177.69,403.5,7.03,38.38,"Descending"
"1127",177.87,404.1,7.03,38.38,"Descending"
"1128",178.09,404.7,7.03,38.39,"Descending"
"1129",178.28,405.3,7.03,38.4,"Descending"
"1130",178.51,405.9,7.03,38.41,"Descending"
"1131",178.74,406.6,7.03,38.41,"Descending"
"1132",178.99,406.9,7.03,38.42,"Descending"
"1133",179.03,406.9,7.03,38.43,"Descending"
"1134",179.11,406.8,7.03,38.43,"Descending"
"1135",179.28,407.3,7.03,38.44,"Descending"
"1136",179.39,408.2,7.03,38.44,"Descending"
"1137",179.6,408.5,7.04,38.45,"Descending"
"1138",179.81,409.3,7.03,38.46,"Descending"
"1139",180.06,410,7.03,38.46,"Descending"
"1140",180.34,410.7,7.04,38.47,"Descending"
"1141",180.52,411.2,7.03,38.48,"Descending"
"1142",180.82,412,7.03,38.48,"Descending"
"1143",181.03,412.5,7.03,38.49,"Descending"
"1144",181.18,413.1,7.03,38.5,"Descending"
"1145",181.4,413.6,7.04,38.51,"Descending"
"1146",181.65,414.2,7.04,38.51,"Descending"
"1147",181.85,414.6,7.03,38.52,"Descending"
"1148",182.06,415.2,7.03,38.53,"Descending"
"1149",182.31,415.7,7.03,38.53,"Descending"
"1150",182.57,416.2,7.03,38.54,"Descending"
"1151",182.75,416.7,7.03,38.55,"Descending"
"1152",182.98,417.3,7.03,38.56,"Descending"
"1153",183.2,417.9,7.03,38.56,"Descending"
"1154",183.38,418.6,7.03,38.57,"Descending"
"1155",183.62,419.2,7.03,38.57,"Descending"
"1156",183.79,419.6,7.03,38.58,"Descending"
"1157",183.68,419.7,7.03,38.59,"Descending"
"1158",183.83,419.9,7.03,38.6,"Descending"
"1159",184.08,420.5,7.03,38.6,"Descending"
"1160",184.38,421,7.03,38.61,"Descending"
"1161",184.68,421.6,7.03,38.61,"Descending"
"1162",184.95,422.2,7.03,38.62,"Descending"
"1163",185.25,423,7.03,38.63,"Descending"
"1164",185.5,423.4,7.03,38.64,"Descending"
"1165",185.71,424.3,7.03,38.64,"Descending"
"1166",185.94,424.6,7.03,38.65,"Descending"
"1167",186.12,425,7.03,38.66,"Descending"
"1168",186.33,425.7,7.03,38.67,"Descending"
"1169",186.54,426.3,7.03,38.67,"Descending"
"1170",186.74,427.1,7.03,38.68,"Descending"
"1171",186.98,427.5,7.03,38.68,"Descending"
"1172",187.21,428.1,7.03,38.7,"Descending"
"1173",187.46,428.7,7.03,38.7,"Descending"
"1174",187.68,429.5,7.03,38.71,"Descending"
"1175",187.89,430.2,7.03,38.72,"Descending"
"1176",188.08,430.6,7.03,38.72,"Descending"
"1177",188.28,431.3,7.03,38.73,"Descending"
"1178",188.55,431.7,7.03,38.74,"Descending"
"1179",188.79,432.6,7.03,38.75,"Descending"
"1180",189,432.7,7.03,38.75,"Descending"
"1181",189.25,433.3,7.04,38.76,"Descending"
"1182",189.42,434,7.03,38.77,"Descending"
"1183",189.65,434.4,7.03,38.78,"Descending"
"1184",189.88,434.8,7.03,38.78,"Descending"
"1185",190.09,435.5,7.03,38.79,"Descending"
"1186",190.29,436,7.03,38.8,"Descending"
"1187",190.49,436.6,7.03,38.8,"Descending"
"1188",190.73,437.3,7.03,38.81,"Descending"
"1189",190.91,438,7.03,38.82,"Descending"
"1190",191.08,438.6,7.03,38.82,"Descending"
"1191",191.38,439,7.03,38.83,"Descending"
"1192",191.77,439.6,7.03,38.84,"Descending"
"1193",191.86,440.3,7.03,38.85,"Descending"
"1194",191.95,441.1,7.03,38.85,"Descending"
"1195",192.17,441.6,7.03,38.86,"Descending"
"1196",192.35,442.2,7.03,38.87,"Descending"
"1197",192.51,442.7,7.03,38.88,"Descending"
"1198",192.71,443.4,7.03,38.88,"Descending"
"1199",192.95,444,7.03,38.89,"Descending"
"1200",193.28,444.1,7.03,38.9,"Descending"
"1201",193.47,445.4,7.03,38.91,"Descending"
"1202",193.48,445,7.03,38.91,"Descending"
"1203",193.69,444,7.03,38.92,"Descending"
"1204",193.97,444.9,7.03,38.93,"Descending"
"1205",194.16,445.9,7.03,38.93,"Descending"
"1206",194.31,446,7.03,38.93,"Descending"
"1207",194.51,447.2,7.03,38.94,"Descending"
"1208",194.62,447,7.03,38.95,"Descending"
"1209",194.73,447.6,7.03,38.95,"Descending"
"1210",194.88,448.5,7.03,38.96,"Descending"
"1211",195.09,449.4,7.03,38.97,"Descending"
"1212",195.31,450.2,7.03,38.97,"Descending"
"1213",195.53,450.6,7.03,38.98,"Descending"
"1214",195.84,451.1,7.03,38.99,"Descending"
"1215",196.11,451.7,7.03,38.99,"Descending"
"1216",196.34,452.4,7.03,39,"Descending"
"1217",196.59,452.9,7.03,39.01,"Descending"
"1218",196.84,453.6,7.03,39.02,"Descending"
"1219",197.07,453.9,7.03,39.02,"Descending"
"1220",197.29,454.6,7.03,39.03,"Descending"
"1221",197.51,455.4,7.03,39.04,"Descending"
"1222",197.75,456.1,7.03,39.05,"Descending"
"1223",197.85,456.6,7.03,39.05,"Descending"
"1224",197.95,457,7.03,39.06,"Descending"
"1225",198.13,457.4,7.03,39.06,"Descending"
"1226",198.34,457.9,7.03,39.07,"Descending"
"1227",198.48,458.1,7.03,39.08,"Descending"
"1228",198.73,458.9,7.03,39.09,"Descending"
"1229",198.98,459.2,7.03,39.09,"Descending"
"1230",199.23,459.8,7.03,39.1,"Descending"
"1231",199.55,460.9,7.03,39.11,"Descending"
"1232",199.81,461.2,7.03,39.12,"Descending"
"1233",200.07,461.8,7.03,39.12,"Descending"
"1234",200.33,462.7,7.03,39.13,"Descending"
"1235",200.53,463.4,7.03,39.14,"Descending"
"1236",200.74,463.7,7.03,39.15,"Descending"
"1237",200.92,464.4,7.03,39.15,"Descending"
"1238",201.11,465.4,7.03,39.16,"Descending"
"1239",201.27,466.2,7.03,39.17,"Descending"
"1240",201.46,466.2,7.03,39.17,"Descending"
"1241",201.66,467.2,7.03,39.18,"Descending"
"1242",201.9,467.5,7.03,39.19,"Descending"
"1243",202.13,468.1,7.03,39.19,"Descending"
"1244",202.33,468.8,7.03,39.2,"Descending"
"1245",202.48,469.2,7.03,39.21,"Descending"
"1246",202.75,469.9,7.03,39.22,"Descending"
"1247",202.98,470.4,7.03,39.23,"Descending"
"1248",203.23,470.9,7.03,39.23,"Descending"
"1249",203.48,471.2,7.03,39.24,"Descending"
"1250",203.72,471.5,7.03,39.25,"Descending"
"1251",203.96,472.2,7.03,39.25,"Descending"
"1252",204.23,472.8,7.03,39.26,"Descending"
"1253",204.43,473.4,7.03,39.27,"Descending"
"1254",204.64,473.8,7.03,39.27,"Descending"
"1255",204.83,474.4,7.03,39.28,"Descending"
"1256",205.02,474.9,7.03,39.29,"Descending"
"1257",205.21,475.4,7.03,39.29,"Descending"
"1258",205.38,475.8,7.03,39.3,"Descending"
"1259",205.61,476.7,7.03,39.31,"Descending"
"1260",205.82,477,7.03,39.32,"Descending"
"1261",206.09,477.7,7.03,39.32,"Descending"
"1262",206.37,478.3,7.03,39.33,"Descending"
"1263",206.57,479,7.03,39.34,"Descending"
"1264",206.71,479.7,7.03,39.35,"Descending"
"1265",206.95,480.2,7.03,39.35,"Descending"
"1266",207.13,480.5,7.03,39.36,"Descending"
"1267",207.28,480.8,7.03,39.37,"Descending"
"1268",207.51,481.2,7.03,39.38,"Descending"
"1269",207.81,481.5,7.03,39.38,"Descending"
"1270",207.92,482.2,7.03,39.39,"Descending"
"1271",208.12,482.9,7.03,39.39,"Descending"
"1272",208.33,483.2,7.03,39.4,"Descending"
"1273",208.55,483.9,7.03,39.41,"Descending"
"1274",208.77,484.3,7.03,39.42,"Descending"
"1275",208.96,485,7.03,39.42,"Descending"
"1276",209.1,484.8,7.03,39.43,"Descending"
"1277",209.17,485.3,7.03,39.43,"Descending"
"1278",209.35,485.8,7.03,39.44,"Descending"
"1279",209.55,486.6,7.03,39.44,"Descending"
"1280",209.84,486.9,7.03,39.45,"Descending"
"1281",210.08,487.6,7.03,39.46,"Descending"
"1282",210.34,488.1,7.03,39.46,"Descending"
"1283",210.5,488.6,7.03,39.47,"Descending"
"1284",210.72,489.1,7.03,39.48,"Descending"
"1285",210.94,489.7,7.03,39.49,"Descending"
"1286",211.13,490.3,7.03,39.49,"Descending"
"1287",211.3,490.9,7.03,39.5,"Descending"
"1288",211.51,491.4,7.03,39.51,"Descending"
"1289",211.8,491.8,7.03,39.52,"Descending"
"1290",211.98,492.4,7.03,39.52,"Descending"
"1291",212.21,493,7.03,39.53,"Descending"
"1292",212.4,493.6,7.03,39.54,"Descending"
"1293",212.63,494.4,7.03,39.55,"Descending"
"1294",212.88,494.8,7.03,39.55,"Descending"
"1295",213.06,495.3,7.03,39.56,"Descending"
"1296",213.3,496.3,7.03,39.57,"Descending"
"1297",213.58,496.7,7.03,39.57,"Descending"
"1298",213.82,497.3,7.03,39.58,"Descending"
"1299",214.06,498,7.03,39.59,"Descending"
"1300",214.27,498.2,7.03,39.59,"Descending"
"1301",214.49,498.9,7.03,39.6,"Descending"
"1302",214.69,499.6,7.03,39.61,"Descending"
"1303",214.88,500.2,7.03,39.61,"Descending"
"1304",215.09,500.8,7.03,39.62,"Descending"
"1305",215.31,501.4,7.03,39.63,"Descending"
"1306",215.51,502,7.03,39.64,"Descending"
"1307",215.76,502.7,7.03,39.64,"Descending"
"1308",215.97,503.4,7.03,39.65,"Descending"
"1309",216.22,503.9,7.03,39.66,"Descending"
"1310",216.44,504.6,7.03,39.66,"Descending"
"1311",216.67,505.2,7.03,39.67,"Descending"
"1312",216.88,505.6,7.03,39.68,"Descending"
"1313",217.06,506.2,7.03,39.69,"Descending"
"1314",217.29,506.9,7.03,39.7,"Descending"
"1315",217.53,507.2,7.03,39.7,"Descending"
"1316",217.74,507.9,7.03,39.71,"Descending"
"1317",217.96,508.5,7.03,39.72,"Descending"
"1318",218.18,509.2,7.03,39.72,"Descending"
"1319",218.43,509.7,7.03,39.73,"Descending"
"1320",218.67,510.4,7.03,39.74,"Descending"
"1321",218.86,511.2,7.03,39.75,"Descending"
"1322",219.14,511.8,7.03,39.76,"Descending"
"1323",219.3,512.2,7.03,39.76,"Descending"
"1324",219.51,512.7,7.03,39.77,"Descending"
"1325",219.71,513.1,7.03,39.78,"Descending"
"1326",219.88,513.7,7.03,39.78,"Descending"
"1327",220.12,514.2,7.03,39.79,"Descending"
"1328",220.31,514.9,7.03,39.8,"Descending"
"1329",220.57,515.4,7.03,39.81,"Descending"
"1330",220.83,516,7.03,39.81,"Descending"
"1331",221.08,516.6,7.03,39.82,"Descending"
"1332",221.31,517,7.03,39.83,"Descending"
"1333",221.53,517.4,7.03,39.83,"Descending"
"1334",221.75,517.8,7.03,39.84,"Descending"
"1335",221.95,518.4,7.03,39.85,"Descending"
"1336",222.14,518.9,7.03,39.86,"Descending"
"1337",222.32,519.5,7.03,39.87,"Descending"
"1338",222.51,520.1,7.03,39.87,"Descending"
"1339",222.71,520.6,7.03,39.88,"Descending"
"1340",222.97,521.2,7.03,39.89,"Descending"
"1341",223.22,521.7,7.03,39.89,"Descending"
"1342",223.44,522,7.03,39.9,"Descending"
"1343",223.64,522.6,7.03,39.91,"Descending"
"1344",223.71,522.9,7.03,39.91,"Descending"
"1345",223.86,523.3,7.03,39.92,"Descending"
"1346",223.99,523.8,7.03,39.93,"Descending"
"1347",224.3,524.5,7.03,39.94,"Descending"
"1348",224.59,525,7.03,39.94,"Descending"
"1349",224.92,525.5,7.03,39.95,"Descending"
"1350",225.16,525.8,7.03,39.96,"Descending"
"1351",224.96,526.4,7.03,39.96,"Descending"
"1352",225.16,526.6,7.03,39.97,"Descending"
"1353",225.35,526.8,7.03,39.98,"Descending"
"1354",225.67,527.5,7.03,39.98,"Descending"
"1355",225.82,527.7,7.03,39.99,"Descending"
"1356",226.13,528.2,7.03,40,"Descending"
"1357",226.4,528.8,7.03,40.01,"Descending"
"1358",226.59,529.4,7.03,40.01,"Descending"
"1359",226.95,529.3,7.03,40.02,"Descending"
"1360",227.04,530.6,7.03,40.03,"Descending"
"1361",227.17,530.9,7.03,40.03,"Descending"
"1362",227.37,531.5,7.03,40.04,"Descending"
"1363",227.57,532.1,7.03,40.05,"Descending"
"1364",227.79,532.6,7.03,40.06,"Descending"
"1365",228,533,7.03,40.06,"Descending"
"1366",228.1,533.1,7.03,40.07,"Descending"
"1367",228.19,533.9,7.03,40.08,"Descending"
"1368",228.41,534.6,7.03,40.08,"Descending"
"1369",228.8,534.7,7.03,40.09,"Descending"
"1370",229.06,534.9,7.03,40.09,"Descending"
"1371",229.29,535.3,7.03,40.1,"Descending"
"1372",229.53,535.8,7.03,40.11,"Descending"
"1373",229.8,536.6,7.03,40.12,"Descending"
"1374",229.97,536.8,7.03,40.12,"Descending"
"1375",230.12,537.6,7.03,40.13,"Descending"
"1376",230.33,538.1,7.03,40.14,"Descending"
"1377",230.52,538.7,7.03,40.14,"Descending"
"1378",230.66,539,7.03,40.15,"Descending"
"1379",230.85,539.3,7.03,40.16,"Descending"
"1380",231.04,539.9,7.03,40.17,"Descending"
"1381",231.25,540.3,7.03,40.17,"Descending"
"1382",231.47,540.6,7.03,40.18,"Descending"
"1383",231.7,541.2,7.03,40.19,"Descending"
"1384",231.94,541.4,7.03,40.19,"Descending"
"1385",232.17,542.1,7.03,40.2,"Descending"
"1386",232.41,542.7,7.03,40.21,"Descending"
"1387",232.62,543.2,7.03,40.21,"Descending"
"1388",232.62,543.8,7.03,40.22,"Descending"
"1389",232.51,543.9,7.03,40.22,"Descending"
"1390",232.69,544.2,7.03,40.23,"Descending"
"1391",233.05,544.7,7.03,40.24,"Descending"
"1392",233.34,544.9,7.03,40.24,"Descending"
"1393",233.54,544.9,7.03,40.25,"Descending"
"1394",233.94,546.3,7.03,40.26,"Descending"
"1395",234.19,546.5,7.03,40.27,"Descending"
"1396",234.41,546.9,7.03,40.27,"Descending"
"1397",234.56,547.4,7.03,40.28,"Descending"
"1398",234.71,548,7.03,40.29,"Descending"
"1399",234.91,548.5,7.03,40.29,"Descending"
"1400",235.09,549,7.03,40.3,"Descending"
"1401",235.34,549.4,7.03,40.31,"Descending"
"1402",235.6,549.9,7.03,40.32,"Descending"
"1403",235.81,550.4,7.03,40.32,"Descending"
"1404",236.06,551.1,7.03,40.33,"Descending"
"1405",236.27,551.5,7.03,40.34,"Descending"
"1406",236.48,552.2,7.03,40.35,"Descending"
"1407",236.67,552.4,7.03,40.35,"Descending"
"1408",236.82,552.8,7.03,40.36,"Descending"
"1409",237,553.3,7.03,40.36,"Descending"
"1410",237.23,553.3,7.03,40.37,"Descending"
"1411",237.46,553.9,7.03,40.38,"Descending"
"1412",237.69,554.2,7.03,40.39,"Descending"
"1413",237.87,554.8,7.03,40.39,"Descending"
"1414",237.87,554.8,7.03,40.4,"Descending"
"1415",238.06,555.3,7.02,40.4,"Descending"
"1416",238.22,555.7,7.03,40.41,"Descending"
"1417",238.41,556.1,7.03,40.42,"Descending"
"1418",238.57,556.3,7.03,40.42,"Descending"
"1419",238.76,557,7.03,40.43,"Descending"
"1420",238.94,557.1,7.03,40.43,"Descending"
"1421",239.18,557.7,7.03,40.44,"Descending"
"1422",239.45,558,7.03,40.45,"Descending"
"1423",239.71,558.8,7.03,40.46,"Descending"
"1424",239.88,559.2,7.03,40.46,"Descending"
"1425",240.21,559.7,7.03,40.47,"Descending"
"1426",240.48,560.6,7.02,40.48,"Descending"
"1427",240.73,561.1,7.03,40.49,"Descending"
"1428",241.01,561.6,7.03,40.49,"Descending"
"1429",241.23,562.2,7.03,40.5,"Descending"
"1430",241.36,562.6,7.03,40.51,"Descending"
"1431",241.57,563.1,7.03,40.52,"Descending"
"1432",241.78,563.5,7.03,40.52,"Descending"
"1433",241.99,563.9,7.03,40.53,"Descending"
"1434",242.21,564.2,7.03,40.54,"Descending"
"1435",242.42,564.7,7.03,40.55,"Descending"
"1436",242.63,564.9,7.03,40.55,"Descending"
"1437",242.84,565.7,7.03,40.56,"Descending"
"1438",243.01,565.9,7.03,40.56,"Descending"
"1439",243.02,566.3,7.03,40.57,"Descending"
"1440",242.97,566.3,7.03,40.58,"Descending"
"1441",243.12,566.5,7.03,40.58,"Descending"
"1442",243.43,567.4,7.03,40.58,"Descending"
"1443",243.81,567.6,7.03,40.59,"Descending"
"1444",243.99,567.7,7.03,40.6,"Descending"
"1445",244.22,568,7.03,40.61,"Descending"
"1446",244.38,568.6,7.03,40.61,"Descending"
"1447",244.54,569.1,7.03,40.62,"Descending"
"1448",244.57,569.3,7.03,40.63,"Descending"
"1449",244.82,569.9,7.03,40.63,"Descending"
"1450",245,570.2,7.03,40.64,"Descending"
"1451",245.3,570.9,7.03,40.65,"Descending"
"1452",245.48,571.2,7.03,40.65,"Descending"
"1453",245.81,571.9,7.03,40.66,"Descending"
"1454",245.99,572.3,7.03,40.67,"Descending"
"1455",246.29,572.9,7.03,40.68,"Descending"
"1456",246.52,573.3,7.03,40.68,"Descending"
"1457",246.73,573.7,7.03,40.69,"Descending"
"1458",246.96,574.2,7.03,40.69,"Descending"
"1459",247.23,574.7,7.03,40.7,"Descending"
"1460",247.39,575.2,7.03,40.71,"Descending"
"1461",247.65,575.7,7.03,40.72,"Descending"
"1462",247.75,576.3,7.03,40.73,"Descending"
"1463",247.97,576.6,7.03,40.73,"Descending"
"1464",248.15,577,7.03,40.74,"Descending"
"1465",248.37,577.6,7.03,40.74,"Descending"
"1466",248.55,578.2,7.03,40.75,"Descending"
"1467",248.75,578.8,7.03,40.76,"Descending"
"1468",248.95,579.6,7.03,40.77,"Descending"
"1469",249.16,580.4,7.03,40.77,"Descending"
"1470",249.38,581.7,7.03,40.78,"Descending"
"1471",249.58,582.4,7.03,40.79,"Descending"
"1472",249.78,583.8,7.03,40.79,"Descending"
"1473",250,585.2,7.03,40.8,"Descending"
"1474",250.19,587.2,7.03,40.81,"Descending"
"1475",250.37,589.7,7.02,40.82,"Descending"
"1476",250.61,592.3,7.03,40.82,"Descending"
"1477",250.72,595.9,7.03,40.83,"Descending"
"1478",251.08,600.6,7.03,40.84,"Descending"
"1479",251.25,606.4,7.03,40.84,"Descending"
"1480",251.48,612.1,7.03,40.85,"Descending"
"1481",251.88,618.5,7.03,40.86,"Descending"
"1482",252.09,627,7.03,40.87,"Descending"
"1483",252.28,636.2,7.03,40.87,"Descending"
"1484",252.43,650.7,7.03,40.88,"Descending"
"1485",252.43,660.4,7.03,40.88,"Descending"
"1486",252.59,663.2,7.02,40.89,"Descending"
"1487",252.65,696.2,7.03,40.9,"Descending"
"1488",252.88,704.9,7.03,40.9,"Descending"
"1489",253.03,718.6,7.03,40.91,"Descending"
"1490",253.33,741.2,7.03,40.91,"Descending"
"1491",253.53,786.4,7.03,40.92,"Descending"
"1492",253.78,811.4,7.02,40.93,"Descending"
"1493",253.98,844.7,7.03,40.94,"Descending"
"1494",254.19,889.9,7.03,40.94,"Descending"
"1495",254.41,945.3,7.03,40.95,"Descending"
"1496",254.61,994.9,7.03,40.95,"Descending"
"1497",254.85,1077,7.03,40.96,"Descending"
"1498",255.04,1144,7.02,40.97,"Descending"
"1499",255.28,1212,7.02,40.97,"Descending"
"1500",255.47,1297,7.03,40.98,"Descending"
"1501",255.71,1391,7.02,40.99,"Descending"
"1502",255.91,1454,7.02,40.99,"Descending"
"1503",256.13,1571,7.02,41,"Descending"
"1504",256.35,1645,7.02,41.01,"Descending"
"1505",256.58,1741,7.03,41.02,"Descending"
"1506",256.8,1829,7.02,41.02,"Descending"
"1507",257.02,1906,7.03,41.03,"Descending"
"1508",257.24,1986,7.03,41.04,"Descending"
"1509",257.43,2055,7.02,41.05,"Descending"
"1510",257.63,2130,7.03,41.05,"Descending"
"1511",257.73,2162,7.03,41.06,"Descending"
"1512",257.73,2212,7.02,41.07,"Descending"
"1513",257.69,2255,7.03,41.07,"Descending"
"1514",257.47,2253,7.02,41.07,"Descending"
"1515",257.52,2254,7.03,41.08,"Descending"
"1516",257.71,2292,7.02,41.08,"Descending"
"1517",257.94,2316,7.02,41.09,"Descending"
"1518",258.21,2388,7.03,41.1,"Descending"
"1519",258.51,2444,7.03,41.1,"Descending"
"1520",258.78,2498,7.02,41.11,"Descending"
"1521",259.04,2545,7.03,41.11,"Descending"
"1522",259.42,2592,7.02,41.12,"Descending"
"1523",259.51,2629,7.03,41.13,"Descending"
"1524",259.84,2661,7.03,41.13,"Descending"
"1525",259.82,2697,7.03,41.14,"Descending"
"1526",260.16,2718,7.02,41.15,"Descending"
"1527",260.33,2743,7.02,41.16,"Descending"
"1528",260.62,2760,7.02,41.16,"Descending"
"1529",260.77,2780,7.02,41.17,"Descending"
"1530",261.02,2796,7.03,41.17,"Descending"
"1531",261.26,2806,7.03,41.18,"Descending"
"1532",261.46,2817,7.02,41.19,"Descending"
"1533",261.65,2826,7.03,41.2,"Descending"
"1534",261.87,2832,7.02,41.2,"Descending"
"1535",262.09,2840,7.03,41.21,"Descending"
"1536",262.28,2845,7.02,41.22,"Descending"
"1537",262.51,2849,7.03,41.22,"Descending"
"1538",262.74,2855,7.03,41.23,"Descending"
"1539",262.98,2857,7.02,41.24,"Descending"
"1540",263.11,2860,7.03,41.24,"Descending"
"1541",263,2861,7.02,41.25,"Descending"
"1542",263.03,2861,7.03,41.25,"Descending"
"1543",263.18,2860,7.02,41.26,"Descending"
"1544",263.39,2862,7.03,41.26,"Descending"
"1545",263.57,2865,7.03,41.27,"Descending"
"1546",263.82,2866,7.03,41.28,"Descending"
"1547",264,2867,7.02,41.28,"Descending"
"1548",264.32,2868,7.02,41.29,"Descending"
"1549",264.54,2869,7.02,41.3,"Descending"
"1550",264.78,2870,7.02,41.3,"Descending"
"1551",265.12,2871,7.02,41.31,"Descending"
"1552",265.27,2874,7.02,41.31,"Descending"
"1553",265.51,2875,7.02,41.32,"Descending"
"1554",265.77,2873,7.03,41.33,"Descending"
"1555",266.01,2875,7.02,41.34,"Descending"
"1556",266.18,2875,7.02,41.34,"Descending"
"1557",266.38,2875,7.02,41.35,"Descending"
"1558",266.54,2876,7.03,41.36,"Descending"
"1559",266.68,2876,7.02,41.36,"Descending"
"1560",266.85,2878,7.02,41.37,"Descending"
"1561",267.08,2878,7.02,41.37,"Descending"
"1562",267.31,2878,7.02,41.39,"Descending"
"1563",267.52,2878,7.02,41.39,"Descending"
"1564",267.75,2878,7.02,41.4,"Descending"
"1565",267.74,2879,7.02,41.4,"Descending"
"1566",267.97,2877,7.02,41.41,"Descending"
"1567",268.29,2878,7.02,41.42,"Descending"
"1568",268.42,2879,7.02,41.43,"Descending"
"1569",268.86,2880,7.02,41.43,"Descending"
"1570",268.86,2880,7.02,41.44,"Descending"
"1571",269.32,2879,7.03,41.44,"Descending"
"1572",269.28,2880,7.02,41.45,"Descending"
"1573",269.55,2881,7.02,41.45,"Descending"
"1574",269.55,2881,7.02,41.46,"Descending"
"1575",269.85,2882,7.02,41.47,"Descending"
"1576",269.98,2882,7.02,41.48,"Descending"
"1577",270.22,2882,7.02,41.48,"Descending"
"1578",270.39,2883,7.02,41.49,"Descending"
"1579",270.63,2884,7.02,41.5,"Descending"
"1580",270.85,2883,7.02,41.5,"Descending"
"1581",271.09,2884,7.02,41.51,"Descending"
"1582",271.32,2884,7.02,41.52,"Descending"
"1583",271.53,2885,7.02,41.52,"Descending"
"1584",271.79,2884,7.02,41.53,"Descending"
"1585",271.98,2886,7.02,41.54,"Descending"
"1586",272.35,2887,7.02,41.55,"Descending"
"1587",272.44,2889,7.03,41.55,"Descending"
"1588",272.41,2888,7.02,41.56,"Descending"
"1589",272.38,2887,7.02,41.56,"Descending"
"1590",272.47,2888,7.02,41.57,"Descending"
"1591",272.51,2887,7.02,41.57,"Descending"
"1592",272.53,2887,7.02,41.57,"Descending"
"1593",272.55,2886,7.02,41.58,"Descending"
"1594",272.66,2886,7.02,41.58,"Descending"
"1595",272.74,2888,7.02,41.58,"Descending"
"1596",272.96,2889,7.02,41.59,"Descending"
"1597",273.17,2889,7.02,41.59,"Descending"
"1598",273.46,2889,7.02,41.6,"Descending"
"1599",273.83,2890,7.02,41.61,"Descending"
"1600",274.09,2891,7.02,41.61,"Descending"
"1601",274.37,2890,7.02,41.62,"Descending"
"1602",274.7,2890,7.02,41.63,"Descending"
"1603",274.82,2891,7.02,41.64,"Descending"
"1604",275.17,2891,7.02,41.64,"Descending"
"1605",275.23,2892,7.02,41.65,"Descending"
"1606",275.56,2894,7.02,41.66,"Descending"
"1607",275.55,2894,7.02,41.66,"Descending"
"1608",275.78,2894,7.02,41.67,"Descending"
"1609",275.88,2894,7.03,41.68,"Descending"
"1610",276.11,2894,7.02,41.68,"Descending"
"1611",276.33,2896,7.02,41.69,"Descending"
"1612",276.57,2895,7.02,41.69,"Descending"
"1613",276.84,2897,7.02,41.7,"Descending"
"1614",277.15,2897,7.02,41.71,"Descending"
"1615",277.3,2897,7.02,41.72,"Descending"
"1616",277.55,2898,7.02,41.72,"Descending"
"1617",277.67,2898,7.02,41.73,"Descending"
"1618",277.95,2899,7.02,41.74,"Descending"
"1619",278.13,2899,7.02,41.74,"Descending"
"1620",278.4,2899,7.02,41.75,"Descending"
"1621",278.58,2901,7.02,41.76,"Descending"
"1622",278.8,2901,7.02,41.76,"Descending"
"1623",278.97,2902,7.02,41.77,"Descending"
"1624",279.22,2902,7.02,41.78,"Descending"
"1625",279.46,2902,7.02,41.78,"Descending"
"1626",279.72,2902,7.02,41.79,"Descending"
"1627",279.96,2903,7.02,41.8,"Descending"
"1628",280.18,2903,7.02,41.81,"Descending"
"1629",280.38,2904,7.02,41.81,"Descending"
"1630",280.48,2905,7.02,41.82,"Descending"
"1631",280.75,2904,7.02,41.83,"Descending"
"1632",280.81,2906,7.02,41.83,"Descending"
"1633",281.1,2906,7.02,41.84,"Descending"
"1634",281.3,2906,7.02,41.85,"Descending"
"1635",281.44,2907,7.02,41.86,"Descending"
"1636",281.87,2907,7.02,41.86,"Descending"
"1637",282.07,2907,7.02,41.87,"Descending"
"1638",282.32,2909,7.02,41.88,"Descending"
"1639",282.39,2909,7.02,41.89,"Descending"
"1640",282.49,2908,7.02,41.89,"Descending"
"1641",282.54,2909,7.02,41.9,"Descending"
"1642",282.61,2909,7.02,41.91,"Descending"
"1643",282.68,2910,7.02,41.91,"Descending"
"1644",282.76,2909,7.02,41.91,"Descending"
"1645",283,2910,7.02,41.92,"Descending"
"1646",283.22,2911,7.02,41.93,"Descending"
"1647",283.53,2911,7.02,41.93,"Descending"
"1648",283.75,2912,7.02,41.94,"Descending"
"1649",283.94,2912,7.02,41.94,"Descending"
"1650",284.24,2912,7.02,41.95,"Descending"
"1651",284.47,2913,7.02,41.96,"Descending"
"1652",284.73,2913,7.02,41.97,"Descending"
"1653",284.98,2913,7.02,41.98,"Descending"
"1654",285.25,2914,7.02,41.98,"Descending"
"1655",285.39,2915,7.02,41.98,"Descending"
"1656",285.56,2915,7.02,41.99,"Descending"
"1657",285.72,2915,7.02,42,"Descending"
"1658",285.93,2915,7.02,42,"Descending"
"1659",286.15,2917,7.02,42.01,"Descending"
"1660",286.37,2916,7.02,42.02,"Descending"
"1661",286.6,2916,7.02,42.03,"Descending"
"1662",286.84,2916,7.02,42.04,"Descending"
"1663",287.07,2917,7.02,42.04,"Descending"
"1664",287.31,2917,7.02,42.05,"Descending"
"1665",287.53,2919,7.02,42.06,"Descending"
"1666",287.67,2919,7.02,42.06,"Descending"
"1667",287.54,2918,7.02,42.07,"Descending"
